,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
40,3R5LWXWHS4WCO20JXQZBOGF8470GXF,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3RUIQRXJBGC0WKUPL0Y4FYLFSDPLLP,AOWLCXNXCSQAC,Submitted,2020-05-28 14:06:57,2020-05-28 14:08:11,Sun May 31 14:08:11 PDT 2020,,,,74,100% (455/455),100% (455/455),100% (455/455),cnndm2065,refresh_out,"['1408', '1409', '1410', '1411', '1412', '1413', '1414', '1415', '1416', '1417', '1418', '1419', '1420', '1421', '1422', '1423']","But when basketballer Abby Bishop was just 24 , her life completely changed when she took in her two-day-old niece Zala . It was August 2013 and Bishop suddenly found herself caring for a newborn , juggling training with sleepless nights and adjusting to her new life . Now Zala is 20 months old and she follows Bishop as she travels the world playing for professional teams , and will go with her to the U.S. this May when she starts playing for the Seattle Storm in the WNBA . Bishop , now 26 , said it was a big decision at the time but she wouldn't change anything .",Abby Bishop took in her niece,Niece is named Zala,Niece / Zala was two days old when Abby Bishop took her in,Abby Bishop took in her niece in August 2013,Niece / Zala is now 20 months old,Niece / Zala follows Bishop as she travels the world,Abby Bishop travels the world,Abby Bishop travels for professional basketball teams,Abby Bishop said taking in her niece / Zala was a big decision,Abby Bishop said that she wouldn't change anything,Niece / Zala will go with Abby Bishop when she starts playing in the U.S. WNBA,Abby Bishop will play for the U.S. WNBA in May,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
41,3R5LWXWHS4WCO20JXQZBOGF8470GXF,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3RYC5T2D78H1Q340ICO7IR3Y3FERPI,A3P7QP6K56ED2Z,Submitted,2020-05-28 14:00:28,2020-05-28 14:01:41,Sun May 31 14:01:41 PDT 2020,,,,73,100% (411/411),100% (411/411),100% (411/411),cnndm2065,refresh_out,"['1408', '1409', '1410', '1411', '1412', '1413', '1414', '1415', '1416', '1417', '1418', '1419', '1420', '1421', '1422', '1423']","But when basketballer Abby Bishop was just 24 , her life completely changed when she took in her two-day-old niece Zala . It was August 2013 and Bishop suddenly found herself caring for a newborn , juggling training with sleepless nights and adjusting to her new life . Now Zala is 20 months old and she follows Bishop as she travels the world playing for professional teams , and will go with her to the U.S. this May when she starts playing for the Seattle Storm in the WNBA . Bishop , now 26 , said it was a big decision at the time but she wouldn't change anything .",Abby Bishop took in her niece,Niece is named Zala,Niece / Zala was two days old when Abby Bishop took her in,Abby Bishop took in her niece in August 2013,Niece / Zala is now 20 months old,Niece / Zala follows Bishop as she travels the world,Abby Bishop travels the world,Abby Bishop travels for professional basketball teams,Abby Bishop said taking in her niece / Zala was a big decision,Abby Bishop said that she wouldn't change anything,Niece / Zala will go with Abby Bishop when she starts playing in the U.S. WNBA,Abby Bishop will play for the U.S. WNBA in May,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
42,3S8APUMBK17ZXZ1NHA1BHYO4KPCBF2,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,39ASUFLU62VHQ81MIXEODXQIQPWXEY,AOWLCXNXCSQAC,Submitted,2020-05-28 13:56:50,2020-05-28 13:58:40,Sun May 31 13:58:40 PDT 2020,,,,110,100% (455/455),100% (455/455),100% (455/455),cnndm5099,refresh_out,"['752', '753', '754', '755', '756', '757', '758', '759', '760', '761', '762', '763', '764', '765', '766', '767']","Islamic state militants have released photographs which appear to show the beheading of an ` alleged blasphemer . ' . A series of gruesome photographs show a man being led out of a van handcuffed and blindfolded before he is executed by a masked man , wielding a meat cleaver . His beheading is believed to have taken place in Hama in Syria . The next photo , which is too disturbing to publish , shows the man after he has been murdered with his severed head placed on his body .",There is a series of photos,The photos appear to show a beheading.,The beheading is of a man.,The beheading is in Hama in Syria.,Man is handcuffed.,Man is blindfolded.,Man is led from a van.,Man led to area of land .,Man is surrounded by men with guns.,There is an executioner.,Executioner has a meat cleaver,It is claimed that beheading ocurred because man is an alleged ' blasphemer ' .,It is alleged that man is ' blasphemer ' .,The photos have Graphic Content.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
44,3S8APUMBK17ZXZ1NHA1BHYO4KPCBF2,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3ZSANO2JCKV105FJJYS7W7UQNBASF4,AWPRKXU5UNLMN,Submitted,2020-05-28 14:01:37,2020-05-28 14:01:42,Sun May 31 14:01:42 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),cnndm5099,refresh_out,"['752', '753', '754', '755', '756', '757', '758', '759', '760', '761', '762', '763', '764', '765', '766', '767']","Islamic state militants have released photographs which appear to show the beheading of an ` alleged blasphemer . ' . A series of gruesome photographs show a man being led out of a van handcuffed and blindfolded before he is executed by a masked man , wielding a meat cleaver . His beheading is believed to have taken place in Hama in Syria . The next photo , which is too disturbing to publish , shows the man after he has been murdered with his severed head placed on his body .",There is a series of photos,The photos appear to show a beheading.,The beheading is of a man.,The beheading is in Hama in Syria.,Man is handcuffed.,Man is blindfolded.,Man is led from a van.,Man led to area of land .,Man is surrounded by men with guns.,There is an executioner.,Executioner has a meat cleaver,It is claimed that beheading ocurred because man is an alleged ' blasphemer ' .,It is alleged that man is ' blasphemer ' .,The photos have Graphic Content.,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,n,p,p,p,p,p,{},,
45,39O0SQZVKRV9YD36VOPPTLGR4NWR7R,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3N2BF7Y2VVIIG6TKURKLNJ7XB12MHH,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:46:03,2020-05-28 13:47:47,Sun May 31 13:47:47 PDT 2020,,,,104,100% (411/411),100% (411/411),100% (411/411),cnndm9502,refresh_out,"['1008', '1009', '1010', '1011', '1012', '1013', '1014', '1015', '1016', '1017', '1018', '1019', '1020', '1021', '1022', '1023']","But for Nasr Bitar , it was his time to shine . The college student spotted the car on the streets of Mississauga , Canada , last autumn and began following in his own vehicle . To get the all important ` selfie ' - and make an appearance on the Street View map . Having figured out the pattern the Street View car was following , Nasr parked his car , jumped out and got in position - just in time to take the snap .",Nasr Bitar spotted Google Street View car.,Nasr Bitar spotted Google Street View car driving around.,Nasr Bitar spotted Google Street View car last autumn.,Nasr Bitar decided it was ' his time to shine '.,Nasr Bitar followed in his car to get a selfie.,Nasr Bitar followed Google Street View car.,Nasr Bitar sensing the perfect moment in Mississauga.,Nasr Bitar got out and took the snap.,Picture of Nasr's selfie and the Street View Image was shared.,The image was shared 2.9 million times.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
46,39O0SQZVKRV9YD36VOPPTLGR4NWR7R,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3TMSXRD2XBO3H72KW4NN4UTHSEIW1H,AOWLCXNXCSQAC,Submitted,2020-05-28 13:36:43,2020-05-28 13:39:04,Sun May 31 13:39:04 PDT 2020,,,,141,100% (455/455),100% (455/455),100% (455/455),cnndm9502,refresh_out,"['1008', '1009', '1010', '1011', '1012', '1013', '1014', '1015', '1016', '1017', '1018', '1019', '1020', '1021', '1022', '1023']","But for Nasr Bitar , it was his time to shine . The college student spotted the car on the streets of Mississauga , Canada , last autumn and began following in his own vehicle . To get the all important ` selfie ' - and make an appearance on the Street View map . Having figured out the pattern the Street View car was following , Nasr parked his car , jumped out and got in position - just in time to take the snap .",Nasr Bitar spotted Google Street View car.,Nasr Bitar spotted Google Street View car driving around.,Nasr Bitar spotted Google Street View car last autumn.,Nasr Bitar decided it was ' his time to shine '.,Nasr Bitar followed in his car to get a selfie.,Nasr Bitar followed Google Street View car.,Nasr Bitar sensing the perfect moment in Mississauga.,Nasr Bitar got out and took the snap.,Picture of Nasr's selfie and the Street View Image was shared.,The image was shared 2.9 million times.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
48,3Q2T3FD0PRW00EPRO4QIU5A1TYBM3T,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3A4NIXBJ7BNK22CALCZJFB04SIEMLR,A3P7QP6K56ED2Z,Submitted,2020-05-28 14:00:35,2020-05-28 14:01:48,Sun May 31 14:01:48 PDT 2020,,,,73,100% (411/411),100% (411/411),100% (411/411),cnndm2292,refresh_out,"['448', '449', '450', '451', '452', '453', '454', '455', '456', '457', '458', '459', '460', '461', '462', '463']","Tottenham will subsidise Emmanuel Adebayor's # 100,000-per-week wages to finally get rid of the striker this summer . The Togolese striker is out of favour at White Hart Lane , with both the player and manager Mauricio Pochettino happy for the hitman to leave once the transfer window re-opens . But Adebayor's wages will prove a key factor this summer , with the striker unwilling to take anything less than his current # 5.2 million salary before accepting a move . However , Spurs are now willing to pay a percentage of Adebayor's wages next season in an attempt to ensure he leaves .",Emmanuel Adebayor has contract with Tottenham.,Emmanuel Adebayor's contract runs out in 2016.,Emmanuel Adebayor is a striker.,Emmanuel Adebayor / the striker wants more than his current salary.,Emmanuel Adebayor / the stirker earns 5.2 million.,Emmanuel Adebayor / the striker wants more than his current salary before accepting a move out of White Hart Lane.,Emmanuel Adebayor / the striker is from Togolese.,Emmanuel Adebayor / the striker has made nine league starts.,Emmanuel Adebayor / the striker has made nine league starts this season.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
49,3Q2T3FD0PRW00EPRO4QIU5A1TYBM3T,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3RKNTXVS3RMN2TW0IHAXK33TCFV4AX,AOWLCXNXCSQAC,Submitted,2020-05-28 14:04:49,2020-05-28 14:07:12,Sun May 31 14:07:12 PDT 2020,,,,143,100% (455/455),100% (455/455),100% (455/455),cnndm2292,refresh_out,"['448', '449', '450', '451', '452', '453', '454', '455', '456', '457', '458', '459', '460', '461', '462', '463']","Tottenham will subsidise Emmanuel Adebayor's # 100,000-per-week wages to finally get rid of the striker this summer . The Togolese striker is out of favour at White Hart Lane , with both the player and manager Mauricio Pochettino happy for the hitman to leave once the transfer window re-opens . But Adebayor's wages will prove a key factor this summer , with the striker unwilling to take anything less than his current # 5.2 million salary before accepting a move . However , Spurs are now willing to pay a percentage of Adebayor's wages next season in an attempt to ensure he leaves .",Emmanuel Adebayor has contract with Tottenham.,Emmanuel Adebayor's contract runs out in 2016.,Emmanuel Adebayor is a striker.,Emmanuel Adebayor / the striker wants more than his current salary.,Emmanuel Adebayor / the stirker earns 5.2 million.,Emmanuel Adebayor / the striker wants more than his current salary before accepting a move out of White Hart Lane.,Emmanuel Adebayor / the striker is from Togolese.,Emmanuel Adebayor / the striker has made nine league starts.,Emmanuel Adebayor / the striker has made nine league starts this season.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
52,32CXT5U15KR5EJ069NC0CWZ6M668UZ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3V0Z7YWSI3OXR3KBPYI5NBK8DBVV2O,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:41:05,2020-05-28 13:44:00,Sun May 31 13:44:00 PDT 2020,,,,175,100% (411/411),100% (411/411),100% (411/411),cnndm8565,refresh_out,"['32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47']","The BBC has apologised and admitted the fell victim to a hoaxer who appeared on the World Service claiming the Star Wars films are anti-women , anti-gay and said Darth Vader listens to rap music . Godfrey Elfwick was recruited via Twitter to appear on the programme World Have Your Say , where producers were preparing an item about the trailer for the new film in the franchise . In particular , the programme were looking for people who had never seen any of the films to watch them and give their assessment . However , despite the fact that Mr Elfwick's Twitter bio states that he is a ` demisexual genderqueen Muslim atheist ' he was still invited on to the programme .",Godfrey Elfwick recruited via Twitter.,Godfrey Elfwick to appear on World Have Your Say.,Godfrey Elfwick claimed he had never seen the Star Wars franchise.,Godfrey Elfwick described the films as anti - women.,Godfrey Elfwick described the films as anti - gay.,Godfrey Elfwick said Darth Vader was a black man.,Godfrey Elfwick said Darth Vader was a really bad racial stereotype.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
53,32CXT5U15KR5EJ069NC0CWZ6M668UZ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3Y5140Z9D24OX41HSPUY4Z27GJUIP4,A2WNW8A4MOR7T7,Submitted,2020-05-28 13:53:27,2020-05-28 14:39:40,Sun May 31 14:39:40 PDT 2020,,,,2773,100% (10/10),100% (10/10),100% (10/10),cnndm8565,refresh_out,"['32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47']","The BBC has apologised and admitted the fell victim to a hoaxer who appeared on the World Service claiming the Star Wars films are anti-women , anti-gay and said Darth Vader listens to rap music . Godfrey Elfwick was recruited via Twitter to appear on the programme World Have Your Say , where producers were preparing an item about the trailer for the new film in the franchise . In particular , the programme were looking for people who had never seen any of the films to watch them and give their assessment . However , despite the fact that Mr Elfwick's Twitter bio states that he is a ` demisexual genderqueen Muslim atheist ' he was still invited on to the programme .",Godfrey Elfwick recruited via Twitter.,Godfrey Elfwick to appear on World Have Your Say.,Godfrey Elfwick claimed he had never seen the Star Wars franchise.,Godfrey Elfwick described the films as anti - women.,Godfrey Elfwick described the films as anti - gay.,Godfrey Elfwick said Darth Vader was a black man.,Godfrey Elfwick said Darth Vader was a really bad racial stereotype.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
55,3G9UA71JWZIS0PKTNJGGRUU0U62J7R,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3DUZQ9U6SRCQW219JDXBETXCB5WVST,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:52:22,2020-05-28 13:53:53,Sun May 31 13:53:53 PDT 2020,,,,91,100% (411/411),100% (411/411),100% (411/411),cnndm4637,refresh_out,"['1552', '1553', '1554', '1555', '1556', '1557', '1558', '1559', '1560', '1561', '1562', '1563', '1564', '1565', '1566', '1567']","When emergency crews received a call saying ` someone ' had been knocked down by a car in Essex , they immediately sent two ambulances to the rescue . But the vehicles returned to base just moments later when the caller revealed the ` victim ' was actually a squirrel that had been run over in Epping Forest . The report forms just part of a long list released by East of England ambulance service detailing their most bizarre , and irritating , call outs . The service said it receives around 2,500 calls per day , and in the last two years has had to deal with 1,248 that did not need emergency help .",East of England Ambulance Service warned about hoax calls,The Ambulance Service warned that hoax calls can cost lives,Woman reported someone had been run over,Actual victim in the incident reported by the woman was a squirrel,A man dialled 999.,The man reported that he dropped a burger,The man reported that the dropped burger was bleeding,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
56,3G9UA71JWZIS0PKTNJGGRUU0U62J7R,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3TU5ZICBRIPG8AQJJGXWRFY3IJD8QF,AOWLCXNXCSQAC,Submitted,2020-05-28 14:03:46,2020-05-28 14:04:53,Sun May 31 14:04:53 PDT 2020,,,,67,100% (455/455),100% (455/455),100% (455/455),cnndm4637,refresh_out,"['1552', '1553', '1554', '1555', '1556', '1557', '1558', '1559', '1560', '1561', '1562', '1563', '1564', '1565', '1566', '1567']","When emergency crews received a call saying ` someone ' had been knocked down by a car in Essex , they immediately sent two ambulances to the rescue . But the vehicles returned to base just moments later when the caller revealed the ` victim ' was actually a squirrel that had been run over in Epping Forest . The report forms just part of a long list released by East of England ambulance service detailing their most bizarre , and irritating , call outs . The service said it receives around 2,500 calls per day , and in the last two years has had to deal with 1,248 that did not need emergency help .",East of England Ambulance Service warned about hoax calls,The Ambulance Service warned that hoax calls can cost lives,Woman reported someone had been run over,Actual victim in the incident reported by the woman was a squirrel,A man dialled 999.,The man reported that he dropped a burger,The man reported that the dropped burger was bleeding,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
57,3OREP8RUU6Z5BZXISU7TZJOGL4CBG1,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3ERET4BTVRXUBCBYB3JDVPH53J1K9M,AOWLCXNXCSQAC,Submitted,2020-05-28 13:55:23,2020-05-28 13:57:26,Sun May 31 13:57:26 PDT 2020,,,,123,100% (455/455),100% (455/455),100% (455/455),cnndm7397,refresh_out,"['640', '641', '642', '643', '644', '645', '646', '647', '648', '649', '650', '651', '652', '653', '654', '655']","The televised debate between Democratic candidates running for mayor of Philadelphia came to a crashing halt on Tuesday , when 74-year-old Lynne Abraham collapsed on stage . It was only 10 minutes into the hour-long debate when Abraham was heard falling as Senator Anthony Williams answered a question , and the camera panned over to see the former Philadelphia District Attorney lying helpless on the floor . Mayoral candidate Nelson Diaz quickly came to Abraham's aide and helped her stand up when she regained consciousness . The debate was paused as a doctor evaluated Abraham backstage and told her she probably suffered from a sudden drop in blood pressure due to the unforgiving stage lights .",Lynne Abraham is a candidate.,Candidate / Lynne Abraham says she suffered a drop in blood pressure.,The drop in blood pressure was momentary.,Candidate / Lynne Abraham says the drop in blood pressure has never happened before .,A doctor kept candidate / Lynne Abraham from returning to the debate.,Candidate / Lynne Abraham was kept from returning to the debate.,Candidate / Lynne Abraham is a former District Attorney.,Candidate / Lynne Abraham is a 74 - year - old.,Candidate / Lynne Abraham says she will not let the incident affect her campaign .,Candidate / Lynne Abraham is running a campaign .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
59,3OREP8RUU6Z5BZXISU7TZJOGL4CBG1,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3S3AMIZX3ZTOV4CRV67HT2NNPV9CDK,A3P7QP6K56ED2Z,Submitted,2020-05-28 14:04:55,2020-05-28 14:08:18,Sun May 31 14:08:18 PDT 2020,,,,203,100% (411/411),100% (411/411),100% (411/411),cnndm7397,refresh_out,"['640', '641', '642', '643', '644', '645', '646', '647', '648', '649', '650', '651', '652', '653', '654', '655']","The televised debate between Democratic candidates running for mayor of Philadelphia came to a crashing halt on Tuesday , when 74-year-old Lynne Abraham collapsed on stage . It was only 10 minutes into the hour-long debate when Abraham was heard falling as Senator Anthony Williams answered a question , and the camera panned over to see the former Philadelphia District Attorney lying helpless on the floor . Mayoral candidate Nelson Diaz quickly came to Abraham's aide and helped her stand up when she regained consciousness . The debate was paused as a doctor evaluated Abraham backstage and told her she probably suffered from a sudden drop in blood pressure due to the unforgiving stage lights .",Lynne Abraham is a candidate.,Candidate / Lynne Abraham says she suffered a drop in blood pressure.,The drop in blood pressure was momentary.,Candidate / Lynne Abraham says the drop in blood pressure has never happened before .,A doctor kept candidate / Lynne Abraham from returning to the debate.,Candidate / Lynne Abraham was kept from returning to the debate.,Candidate / Lynne Abraham is a former District Attorney.,Candidate / Lynne Abraham is a 74 - year - old.,Candidate / Lynne Abraham says she will not let the incident affect her campaign .,Candidate / Lynne Abraham is running a campaign .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
60,3P888QFVY7IG7IG5ZVHRZHSHYQ4OQD,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3GDTJDAPVZZPNVSRRNQFA6EY8IC8MO,AOWLCXNXCSQAC,Submitted,2020-05-28 13:42:19,2020-05-28 13:43:26,Sun May 31 13:43:26 PDT 2020,,,,67,100% (455/455),100% (455/455),100% (455/455),cnndm3621,refresh_out,"['416', '417', '418', '419', '420', '421', '422', '423', '424', '425', '426', '427', '428', '429', '430', '431']","John Helm was commentating on Bradford City's game against Lincoln City when the fire broke out and still struggles to listen to his description of that fatal day . Here he gives his insight into what caused the blaze . Approaching the 30th anniversary of the Bradford City fire , it was inevitable I would be asked to recall the horrific images from a match I was commentating on for Yorkshire Television . What I did not expect was for someone to suggest the fire may not have been an accident , as Martin Fletcher has done with his book Fifty-Six , the Story of the Bradford Fire .",John Helm was commentating on the game.,John Helm was commentating on the day the fire broke out.,John Helm gives his insight about what caused the fire.,The fire was caused 30 years ago.,John Helm said there wasn't a lot of evidence to suggest the fire was caused deliberately.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
61,3P888QFVY7IG7IG5ZVHRZHSHYQ4OQD,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:55:00 PDT 2020,3,BatchId:4057904;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:55:00 PDT 2020,,,3UOUJI6MTI2YF4Y88XTTHFCLCDPUXB,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:50:53,2020-05-28 13:52:32,Sun May 31 13:52:32 PDT 2020,,,,99,100% (411/411),100% (411/411),100% (411/411),cnndm3621,refresh_out,"['416', '417', '418', '419', '420', '421', '422', '423', '424', '425', '426', '427', '428', '429', '430', '431']","John Helm was commentating on Bradford City's game against Lincoln City when the fire broke out and still struggles to listen to his description of that fatal day . Here he gives his insight into what caused the blaze . Approaching the 30th anniversary of the Bradford City fire , it was inevitable I would be asked to recall the horrific images from a match I was commentating on for Yorkshire Television . What I did not expect was for someone to suggest the fire may not have been an accident , as Martin Fletcher has done with his book Fifty-Six , the Story of the Bradford Fire .",John Helm was commentating on the game.,John Helm was commentating on the day the fire broke out.,John Helm gives his insight about what caused the fire.,The fire was caused 30 years ago.,John Helm said there wasn't a lot of evidence to suggest the fire was caused deliberately.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
