,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
56,3UEBBGULQJCETYATH1I6MOGS9AJFUN,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3ZR9AIQJUGXR1GYIQFD4VXRG3TG04Z,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:46:58,2020-05-28 13:48:49,Sun May 31 13:48:49 PDT 2020,,,,111,100% (411/411),100% (411/411),100% (411/411),cnndm7058,pnbert_out_bert_tf_pn,"['288', '289', '290', '291', '292', '293', '294', '295', '296', '297', '298', '299', '300', '301', '302', '303']","the 30-year-old hit five in real's thumping 9-1 win against granada at the weekend to take his tally to 36 goals in the league so far . all eyes will be on cristiano ronaldo when real madrid visit rayo vallecano in la liga on wednesday . over in italy , the papers focus on juventus ' 3-0 coppa italia semi-final second leg win over fiorentina .",Real Madrid played Granada.,Real Madrid played at the Weekend.,Granada played at the weekend.,Real Madrid beat Granada.,Real Madrid beat Granada 9 - 1.,Cristiano Ronaldo scored five.,Cristiano Ronaldo's tally is 36 for the season.,Real travel to Rayo Vallecano.,Real play on Wednesday night.,Rayo Vallecano play on Wednesday night.,Juventus played Fiorentina.,Juventus beat Fiorentina 3 - 0.,Juventus reach Coppa Italia Final.,Juventus reach Coppa Italia Final on Tuesday.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
58,3WJGKMRWWMXL9KFX442G4IR1QXWDC0,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3LWJHTCVCHAPNP06RU3217FP5NHQF5,AOWLCXNXCSQAC,Submitted,2020-05-28 13:15:50,2020-05-28 13:18:16,Sun May 31 13:18:16 PDT 2020,,,,146,100% (455/455),100% (455/455),100% (455/455),cnndm8306,pnbert_out_bert_tf_pn,"['896', '897', '898', '899', '900', '901', '902', '903', '904', '905', '906', '907', '908', '909', '910', '911']","more than a dozen people were injured on thursday night after a stage collapsed during an indiana public high school theater performance , sending students plummeting 10 feet into an orchestra pit . terrible : tragedy struck thursday night at an indiana high school's performance of the musical american pie . more than 12 people were hurt and least one person was critically injured , a spokesman for the westfield police department said on thursday evening .",There was a performance at an Indiana public school.,The performance was of American Pie.,The performance ended in tragedy.,The performance was on Wednesday.,A riser buckled at the performance.,The riser buckled as many danced on-stage.,More than a dozen people were injured.,The school is Westfield High.,One student was taken to a hospital in critical condition.,Students said there had been no issues previously.,Students said they previously practiced the song on the stage with the same number of people .,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
59,3WJGKMRWWMXL9KFX442G4IR1QXWDC0,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3OHYZ19UGHTR6M6I11P6Y19YT6TAOB,A101U3FTZYY87V,Submitted,2020-05-28 13:52:55,2020-05-28 13:54:05,Sun May 31 13:54:05 PDT 2020,,,,70,100% (55/55),100% (55/55),100% (55/55),cnndm8306,pnbert_out_bert_tf_pn,"['896', '897', '898', '899', '900', '901', '902', '903', '904', '905', '906', '907', '908', '909', '910', '911']","more than a dozen people were injured on thursday night after a stage collapsed during an indiana public high school theater performance , sending students plummeting 10 feet into an orchestra pit . terrible : tragedy struck thursday night at an indiana high school's performance of the musical american pie . more than 12 people were hurt and least one person was critically injured , a spokesman for the westfield police department said on thursday evening .",There was a performance at an Indiana public school.,The performance was of American Pie.,The performance ended in tragedy.,The performance was on Wednesday.,A riser buckled at the performance.,The riser buckled as many danced on-stage.,More than a dozen people were injured.,The school is Westfield High.,One student was taken to a hospital in critical condition.,Students said there had been no issues previously.,Students said they previously practiced the song on the stage with the same number of people .,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,p,n,n,{},,
61,3VGET1QS04NE69KSUIZVGKO8W2B7WA,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3A0EX8ZRNDC8JAFCD2Y0V3R6PYFBYK,A3P7QP6K56ED2Z,Submitted,2020-05-28 14:04:31,2020-05-28 14:06:15,Sun May 31 14:06:15 PDT 2020,,,,104,100% (411/411),100% (411/411),100% (411/411),cnndm1890,pnbert_out_bert_tf_pn,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","caught on camera : the farm worker seen urinating in a field of vegetables in benington , lincolnshire . a member of the public took the picture and informed the field owner th clements & son . th clements & son , which owns the field in benington , lincolnshire , was alerted and sacked the worker with immediate effect . a disgusted member of the public snapped the man on his mobile phone after spotting him using the field as a makeshift toilet .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
62,3VGET1QS04NE69KSUIZVGKO8W2B7WA,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3G5W44VEUC69QMY6P9PNN63S7WYKGF,A1T0S48O0CMXBC,Submitted,2020-05-28 14:05:20,2020-05-28 14:26:18,Sun May 31 14:26:18 PDT 2020,,,,1258,100% (82/82),100% (82/82),100% (82/82),cnndm1890,pnbert_out_bert_tf_pn,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","caught on camera : the farm worker seen urinating in a field of vegetables in benington , lincolnshire . a member of the public took the picture and informed the field owner th clements & son . th clements & son , which owns the field in benington , lincolnshire , was alerted and sacked the worker with immediate effect . a disgusted member of the public snapped the man on his mobile phone after spotting him using the field as a makeshift toilet .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,p,n,{},,
63,3WRKFXQBPFVFKYWOSALGS6ZXLQLYIU,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3NXNZ5RS1FL6GX4ES9U4RKCJXZV97Z,AOWLCXNXCSQAC,Submitted,2020-05-28 13:21:26,2020-05-28 13:23:43,Sun May 31 13:23:43 PDT 2020,,,,137,100% (455/455),100% (455/455),100% (455/455),cnndm5626,pnbert_out_bert_tf_pn,"['1216', '1217', '1218', '1219', '1220', '1221', '1222', '1223', '1224', '1225', '1226', '1227', '1228', '1229', '1230', '1231']","michael pulman , 33 , a care worker from walsall , spent # 7,500 on a hair transplant to boost his self-esteem . michael , has spent # 7,500 on a hair transplant which he believes will boost his self-esteem and happiness . joy , however , is worried that her son , a divorced father of two , is pinning too much on the hair transplant changing his fortunes of her son .",Harley Street is a top destination,Harley Street is a top destination for private cosmetic surgery.,Patients pay thousands for cosmetic treatments.,Patients hope treatment will change their lives.,Michael is 33.,"Michael spent 7,500.","Michael spent 7,500 on a hair transplant.",Michael got hair transplant to boost his self - esteem.,Andrea is 72.,Andrea pays for a facelift.,Andrea husband can't tell the difference after her facelift.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
65,3WRKFXQBPFVFKYWOSALGS6ZXLQLYIU,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3WS1NTTKE301ZWV7AW9NM1O7SJPF02,A1A3J5IXCM8A7X,Submitted,2020-05-28 13:50:31,2020-05-28 13:51:39,Sun May 31 13:51:39 PDT 2020,,,,68,100% (222/222),100% (222/222),100% (222/222),cnndm5626,pnbert_out_bert_tf_pn,"['1216', '1217', '1218', '1219', '1220', '1221', '1222', '1223', '1224', '1225', '1226', '1227', '1228', '1229', '1230', '1231']","michael pulman , 33 , a care worker from walsall , spent # 7,500 on a hair transplant to boost his self-esteem . michael , has spent # 7,500 on a hair transplant which he believes will boost his self-esteem and happiness . joy , however , is worried that her son , a divorced father of two , is pinning too much on the hair transplant changing his fortunes of her son .",Harley Street is a top destination,Harley Street is a top destination for private cosmetic surgery.,Patients pay thousands for cosmetic treatments.,Patients hope treatment will change their lives.,Michael is 33.,"Michael spent 7,500.","Michael spent 7,500 on a hair transplant.",Michael got hair transplant to boost his self - esteem.,Andrea is 72.,Andrea pays for a facelift.,Andrea husband can't tell the difference after her facelift.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,p,p,p,p,n,{},,
66,3W5PY7V3VTVBF9GUAS6G47EXY5AYJ6,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,31JLPPHS2ZIRM17XSMAWBTVSNW1O3T,AOWLCXNXCSQAC,Submitted,2020-05-28 13:57:04,2020-05-28 13:58:50,Sun May 31 13:58:50 PDT 2020,,,,106,100% (455/455),100% (455/455),100% (455/455),cnndm10680,pnbert_out_bert_tf_pn,"['832', '833', '834', '835', '836', '837', '838', '839', '840', '841', '842', '843', '844', '845', '846', '847']","father-of-two shiraz nawaz said he felt lucky to be alive after the 15-foot flames shot out of the manhole just seconds after he had walked over it in a busy street in the west midlands . flames as high as 15ft tall erupted from a manhole in the west midlands just moments after a pedestrian had walked over it . shiraz nawaz , 36 , said he felt lucky to be alive after he narrowly missed being burnt by flames shooting out of the manhole .",Flames shot out the manhole .,Shiraz Nawaz felt lucky to be alive.,Fire erupted moments after Shiraz Nawaz walked over the manhole.,The manhole was in a busy street .,No - one was hurt in the incident.,Nawaz evacuated the area.,No-one was hurt after Nawaz evacuated the area .,Shiraz Nawaz walked over the manhole.,It is incredible that no - one was hurt.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
67,3W5PY7V3VTVBF9GUAS6G47EXY5AYJ6,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3WR9XG3T68Z5JRY2BEYDAC13B7J470,A1XRIEYLA7ZJ3B,Submitted,2020-05-28 13:32:29,2020-05-28 13:34:15,Sun May 31 13:34:15 PDT 2020,,,,106,100% (45/45),100% (45/45),100% (45/45),cnndm10680,pnbert_out_bert_tf_pn,"['832', '833', '834', '835', '836', '837', '838', '839', '840', '841', '842', '843', '844', '845', '846', '847']","father-of-two shiraz nawaz said he felt lucky to be alive after the 15-foot flames shot out of the manhole just seconds after he had walked over it in a busy street in the west midlands . flames as high as 15ft tall erupted from a manhole in the west midlands just moments after a pedestrian had walked over it . shiraz nawaz , 36 , said he felt lucky to be alive after he narrowly missed being burnt by flames shooting out of the manhole .",Flames shot out the manhole .,Shiraz Nawaz felt lucky to be alive.,Fire erupted moments after Shiraz Nawaz walked over the manhole.,The manhole was in a busy street .,No - one was hurt in the incident.,Nawaz evacuated the area.,No-one was hurt after Nawaz evacuated the area .,Shiraz Nawaz walked over the manhole.,It is incredible that no - one was hurt.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,p,n,{},,
69,3D06DR523970KZOCXJ5SHDO7Z83AMD,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,354P56DE9PROLC0D1FUV8FH9PNO7SC,A1XRIEYLA7ZJ3B,Submitted,2020-05-28 13:41:11,2020-05-28 13:44:20,Sun May 31 13:44:20 PDT 2020,,,,189,100% (45/45),100% (45/45),100% (45/45),cnndm5243,pnbert_out_bert_tf_pn,"['128', '129', '130', '131', '132', '133', '134', '135', '136', '137', '138', '139', '140', '141', '142', '143']","lorraine bracco has revealed that the sopranos creator david chase wanted her to play the role of tony's wife carmela and not dr. jennifer melfi , his psychiatrist . the oscar nominated actress , 60 , revealed she turned down the starring role alongside james gandolfini in the landmark hbo drama because she had already played a mobster's wife in goodfellas , nine years previously . revelation : lorraine bracco said that she was first approached to play the role of carmela in the sopranos and not dr. jennifer melfi .",Lorraine Bracco was asked to be Carmela.,Lorraine Bracco was asked by sopranos creator.,Lorraine Bracco is an actress.,Lorraine Bracco / the actress turned the sopranos creator/him down.,Lorraine Bracco / the actress played a mobster's wife in Goodfellas / Martin Scorsese's Goodfellas.,Lorraine Bracco turned the offer down because she played a mobster's wife in Goodfellas.,Goodfellas was released in 1990.,David Chase was a showrunner.,David Chase was convinced to let Lorraine Bracco play the role of Dr. Jennifer Melfi.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
70,3D06DR523970KZOCXJ5SHDO7Z83AMD,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,378XPAWRUH1HA0VF36C1E4DCHXNIAH,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:15:47,2020-05-28 13:19:00,Sun May 31 13:19:00 PDT 2020,,,,193,100% (411/411),100% (411/411),100% (411/411),cnndm5243,pnbert_out_bert_tf_pn,"['128', '129', '130', '131', '132', '133', '134', '135', '136', '137', '138', '139', '140', '141', '142', '143']","lorraine bracco has revealed that the sopranos creator david chase wanted her to play the role of tony's wife carmela and not dr. jennifer melfi , his psychiatrist . the oscar nominated actress , 60 , revealed she turned down the starring role alongside james gandolfini in the landmark hbo drama because she had already played a mobster's wife in goodfellas , nine years previously . revelation : lorraine bracco said that she was first approached to play the role of carmela in the sopranos and not dr. jennifer melfi .",Lorraine Bracco was asked to be Carmela.,Lorraine Bracco was asked by sopranos creator.,Lorraine Bracco is an actress.,Lorraine Bracco / the actress turned the sopranos creator/him down.,Lorraine Bracco / the actress played a mobster's wife in Goodfellas / Martin Scorsese's Goodfellas.,Lorraine Bracco turned the offer down because she played a mobster's wife in Goodfellas.,Goodfellas was released in 1990.,David Chase was a showrunner.,David Chase was convinced to let Lorraine Bracco play the role of Dr. Jennifer Melfi.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
72,3TKXBROM6XYPP91P6AKDIJK98MDIJL,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3B3WTRP3DGQZUW78MXD9VTVBMJD92N,AWPRKXU5UNLMN,Submitted,2020-05-28 13:43:05,2020-05-28 13:43:10,Sun May 31 13:43:10 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),cnndm4303,pnbert_out_bert_tf_pn,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']",former everton chairman and life president sir phillip carter passed away on thursday . he was 87 . carter also served as president of the football league and a vice-president of the football association . former everton chairman sir philip carter has died aged 87 .,Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,p,p,p,p,n,{},,
73,3TKXBROM6XYPP91P6AKDIJK98MDIJL,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3OWEPKL08E0R5Z88TJD99L732OLN7L,A8UY8LQZCVL7K,Submitted,2020-05-28 14:13:42,2020-05-28 14:15:06,Sun May 31 14:15:06 PDT 2020,,,,84,100% (3/3),100% (3/3),100% (3/3),cnndm4303,pnbert_out_bert_tf_pn,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']",former everton chairman and life president sir phillip carter passed away on thursday . he was 87 . carter also served as president of the football league and a vice-president of the football association . former everton chairman sir philip carter has died aged 87 .,Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,p,p,p,p,{},,
75,35YHTYFL2KRE6DZTMRSBIAIBNHSFVC,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,38F5OAUN5S0ZV3MXQLIW41A7GCA7HU,ADI3J1D1WQIO3,Submitted,2020-05-28 13:59:37,2020-05-28 14:00:38,Sun May 31 14:00:38 PDT 2020,,,,61,100% (12/12),100% (12/12),100% (12/12),cnndm5576,pnbert_out_bert_tf_pn,"['1392', '1393', '1394', '1395', '1396', '1397', '1398', '1399', '1400', '1401', '1402', '1403', '1404', '1405', '1406', '1407']",chelsea midfielder cesc fabregas took to instagram to show off the shiners he picked up from stoke city midfielder charlie adam on saturday . fabregas was caught in the face by stoke city midfielder adam's flailing arm during their game . the collision left the spain international with a bloody nose and requiring treatment .,Cesc Fabregas plays for Chelsea,Charlie Adam plays for Stoke City,Cesc Fabregas used to play for Barcelona,Charlie Adam injured Cesc Fabregas,Chelsea won against Stoke City,The match was at Chelsea's home,Charlie Adam is a midfielder,Charlie Adam scored a goal in the match,Cesc Fabregas posted on instagram,Cesc Fabregas had bruises.,Cesc Fabregas was smiling in the instagram post,Charlie Adam's arm was trailing.,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,n,p,n,n,p,n,p,{},,
77,35YHTYFL2KRE6DZTMRSBIAIBNHSFVC,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3PEIJLRY6YHB78ND3X8UZ3XIXTVXW8,AOWLCXNXCSQAC,Submitted,2020-05-28 13:25:10,2020-05-28 13:27:13,Sun May 31 13:27:13 PDT 2020,,,,123,100% (455/455),100% (455/455),100% (455/455),cnndm5576,pnbert_out_bert_tf_pn,"['1392', '1393', '1394', '1395', '1396', '1397', '1398', '1399', '1400', '1401', '1402', '1403', '1404', '1405', '1406', '1407']",chelsea midfielder cesc fabregas took to instagram to show off the shiners he picked up from stoke city midfielder charlie adam on saturday . fabregas was caught in the face by stoke city midfielder adam's flailing arm during their game . the collision left the spain international with a bloody nose and requiring treatment .,Cesc Fabregas plays for Chelsea,Charlie Adam plays for Stoke City,Cesc Fabregas used to play for Barcelona,Charlie Adam injured Cesc Fabregas,Chelsea won against Stoke City,The match was at Chelsea's home,Charlie Adam is a midfielder,Charlie Adam scored a goal in the match,Cesc Fabregas posted on instagram,Cesc Fabregas had bruises.,Cesc Fabregas was smiling in the instagram post,Charlie Adam's arm was trailing.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
78,3YZ7A3YHS9H6COP0MKAXLB7RZJK5SE,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,336YQZE830260D9PTPJCYM476SC5MK,A1A3J5IXCM8A7X,Submitted,2020-05-28 13:47:34,2020-05-28 13:49:32,Sun May 31 13:49:32 PDT 2020,,,,118,100% (222/222),100% (222/222),100% (222/222),cnndm5075,pnbert_out_bert_tf_pn,"['208', '209', '210', '211', '212', '213', '214', '215', '216', '217', '218', '219', '220', '221', '222', '223']","her car had been towed from the parking lot of a chinese restaurant in virginia , where she left it overnight on easter weekend . when she picked it up , infuriated , she resorted to insulting the employee's looks , intelligence , and social status . britt mchenry is back to work . vicious : espn sports reporter britt mchenry was suspended for one week after the april 6 video surfaced .",McHenry was 28 years old.,McHenry berated Gina Michelle.,Gina Michelle was a single mother.,McHenry berated GIna Michelle for towing her car.,McHenry insulted Gina Michelle's looks.,McHenry insulted Gina Michelle's social status.,McHenry insulted Gina Michelle's in a footage.,The footage has gone viral.,ESPN suspended McHenry.,McHenry was a sports reporter.,ESPN suspended McHenry for a week.,McHenry is being investigated.,There were thousands of calls for McHenry to be fired.,McHenry returned this week.,BLANK,BLANK,n,p,n,n,n,n,n,n,n,n,n,n,n,n,n,p,{},,
79,3YZ7A3YHS9H6COP0MKAXLB7RZJK5SE,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:52:26 PDT 2020,3,BatchId:4057895;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:52:26 PDT 2020,,,3TAYZSBPLQWHZB37V3D0CO01E722SR,AOWLCXNXCSQAC,Submitted,2020-05-28 13:42:11,2020-05-28 13:43:22,Sun May 31 13:43:22 PDT 2020,,,,71,100% (455/455),100% (455/455),100% (455/455),cnndm5075,pnbert_out_bert_tf_pn,"['208', '209', '210', '211', '212', '213', '214', '215', '216', '217', '218', '219', '220', '221', '222', '223']","her car had been towed from the parking lot of a chinese restaurant in virginia , where she left it overnight on easter weekend . when she picked it up , infuriated , she resorted to insulting the employee's looks , intelligence , and social status . britt mchenry is back to work . vicious : espn sports reporter britt mchenry was suspended for one week after the april 6 video surfaced .",McHenry was 28 years old.,McHenry berated Gina Michelle.,Gina Michelle was a single mother.,McHenry berated GIna Michelle for towing her car.,McHenry insulted Gina Michelle's looks.,McHenry insulted Gina Michelle's social status.,McHenry insulted Gina Michelle's in a footage.,The footage has gone viral.,ESPN suspended McHenry.,McHenry was a sports reporter.,ESPN suspended McHenry for a week.,McHenry is being investigated.,There were thousands of calls for McHenry to be fired.,McHenry returned this week.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
