,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
57,35U0MRQMVNV8CQCMLUB154RPFIIVOD,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:02 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:02 PDT 2020,,,37W3JXSD6BW07DDN8TUWIH4RZZDWY1,A2KFBIPESKBKWK,Submitted,2020-05-28 12:18:24,2020-05-28 12:19:31,Sun May 31 12:19:31 PDT 2020,,,,67,0% (0/0),0% (0/0),0% (0/0),cnndm307,matchsumm_out,"['1488', '1489', '1490', '1491', '1492', '1493', '1494', '1495', '1496', '1497', '1498', '1499', '1500', '1501', '1502', '1503']","( cnn ) the victory of a 72-year - old former general , muhammadu buhari , in the nigerian elections represents a moment of maturity in west african politics . for too long , nigeria's poor have been victims of their country's enormous wealth . the cancer of corruption has to be cut out .",Muhammadu Buhar won Nigeria Vote.,Muhammadu Buhar won on a campaign.,Muhammadu Buhar's campaign was against corruption.,Muhammadu Buhar is an ex-dictator.,Jonathan Administration failed to address corruption .,Jonathan Administration failed to address poverty.,Jonathan Administration failed to address rise of Boko Haram .,Muhammadu Buhar may be a tonic.,Nigeria has seen years of misrule.,Tim Stanley is the speaker.,The misrule was by the Jonathan Administration.,There is a reason for optimism.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,n,n,n,p,{},,
59,35U0MRQMVNV8CQCMLUB154RPFIIVOD,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:02 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:02 PDT 2020,,,3CFJTT4SXYEZRYXHW30H4DBMGPF7ID,AOWLCXNXCSQAC,Submitted,2020-05-28 13:03:41,2020-05-28 13:06:22,Sun May 31 13:06:22 PDT 2020,,,,161,100% (455/455),100% (455/455),100% (455/455),cnndm307,matchsumm_out,"['1488', '1489', '1490', '1491', '1492', '1493', '1494', '1495', '1496', '1497', '1498', '1499', '1500', '1501', '1502', '1503']","( cnn ) the victory of a 72-year - old former general , muhammadu buhari , in the nigerian elections represents a moment of maturity in west african politics . for too long , nigeria's poor have been victims of their country's enormous wealth . the cancer of corruption has to be cut out .",Muhammadu Buhar won Nigeria Vote.,Muhammadu Buhar won on a campaign.,Muhammadu Buhar's campaign was against corruption.,Muhammadu Buhar is an ex-dictator.,Jonathan Administration failed to address corruption .,Jonathan Administration failed to address poverty.,Jonathan Administration failed to address rise of Boko Haram .,Muhammadu Buhar may be a tonic.,Nigeria has seen years of misrule.,Tim Stanley is the speaker.,The misrule was by the Jonathan Administration.,There is a reason for optimism.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
60,35YHTYFL2KRE6DZTMRSBIAIBNHRVFR,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:49:59 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:49:59 PDT 2020,,,3FUI0JHJP2M20CEB9OQ4NQXHS5U332,AOWLCXNXCSQAC,Submitted,2020-05-28 12:54:39,2020-05-28 12:59:01,Sun May 31 12:59:01 PDT 2020,,,,262,100% (455/455),100% (455/455),100% (455/455),cnndm4303,matchsumm_out,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']","former everton chairman sir philip carter has died aged 87 . under his stewardship , the club won two league titles , an fa cup and the european cup winners ' cup , which is still the toffees ' only piece of continental silverware . carter also served as president of the football league and a vice - president of the football association .",Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
61,35YHTYFL2KRE6DZTMRSBIAIBNHRVFR,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:49:59 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:49:59 PDT 2020,,,3LYA37P8IVBDZ5QV9NX9MVCVRJSBKB,A1A3J5IXCM8A7X,Submitted,2020-05-28 12:51:44,2020-05-28 12:53:13,Sun May 31 12:53:13 PDT 2020,,,,89,100% (222/222),100% (222/222),100% (222/222),cnndm4303,matchsumm_out,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']","former everton chairman sir philip carter has died aged 87 . under his stewardship , the club won two league titles , an fa cup and the european cup winners ' cup , which is still the toffees ' only piece of continental silverware . carter also served as president of the football league and a vice - president of the football association .",Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,n,n,n,n,n,n,{},,
62,35YHTYFL2KRE6DZTMRSBIAIBNHRVFR,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:49:59 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:49:59 PDT 2020,,,3MH9DQ75710NTI3IJNTPTTCQ9NQGU2,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:32:27,2020-05-28 13:34:36,Sun May 31 13:34:36 PDT 2020,,,,129,100% (411/411),100% (411/411),100% (411/411),cnndm4303,matchsumm_out,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']","former everton chairman sir philip carter has died aged 87 . under his stewardship , the club won two league titles , an fa cup and the european cup winners ' cup , which is still the toffees ' only piece of continental silverware . carter also served as president of the football league and a vice - president of the football association .",Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
63,36818Z1KW71ZYDG2R10DLEF1ZHM3AQ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:03 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:03 PDT 2020,,,37U1UTWH90AGKB5JWVMWW588E5BR8V,A3KQEFX15OV461,Submitted,2020-05-28 13:45:31,2020-05-28 13:46:48,Sun May 31 13:46:48 PDT 2020,,,,77,100% (16/16),100% (16/16),100% (16/16),cnndm8565,matchsumm_out,"['32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47']","the bbc has apologised and admitted the fell victim to a hoaxer who appeared on the world service claiming the star wars films are anti - women , anti - gay and said darth vader listens to rap music . godfrey elfwick was recruited to talk on the bbc world service programme after tweeting about never having seen the films he later confirmed he would be talking on the programme , where he said the franchise was full of social problems .",Godfrey Elfwick recruited via Twitter.,Godfrey Elfwick to appear on World Have Your Say.,Godfrey Elfwick claimed he had never seen the Star Wars franchise.,Godfrey Elfwick described the films as anti - women.,Godfrey Elfwick described the films as anti - gay.,Godfrey Elfwick said Darth Vader was a black man.,Godfrey Elfwick said Darth Vader was a really bad racial stereotype.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,p,p,n,n,p,n,{},,
65,36818Z1KW71ZYDG2R10DLEF1ZHM3AQ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:03 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:03 PDT 2020,,,3OSWBBLG1JLCY2NMM2347F8XQDTXD3,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:47:28,2020-05-28 13:49:59,Sun May 31 13:49:59 PDT 2020,,,,151,100% (411/411),100% (411/411),100% (411/411),cnndm8565,matchsumm_out,"['32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47']","the bbc has apologised and admitted the fell victim to a hoaxer who appeared on the world service claiming the star wars films are anti - women , anti - gay and said darth vader listens to rap music . godfrey elfwick was recruited to talk on the bbc world service programme after tweeting about never having seen the films he later confirmed he would be talking on the programme , where he said the franchise was full of social problems .",Godfrey Elfwick recruited via Twitter.,Godfrey Elfwick to appear on World Have Your Say.,Godfrey Elfwick claimed he had never seen the Star Wars franchise.,Godfrey Elfwick described the films as anti - women.,Godfrey Elfwick described the films as anti - gay.,Godfrey Elfwick said Darth Vader was a black man.,Godfrey Elfwick said Darth Vader was a really bad racial stereotype.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
66,36FQTHX307F4HNLUXF09GPZ7HZ73BL,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:04 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:04 PDT 2020,,,36WLNQG784YAD5YLD1M6O0ZQ7MPEBN,A2WNW8A4MOR7T7,Submitted,2020-05-28 12:03:42,2020-05-28 12:06:15,Sun May 31 12:06:15 PDT 2020,,,,153,100% (10/10),100% (10/10),100% (10/10),cnndm8054,matchsumm_out,"['64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79']","just 28 of 700,000 babies born in the uk in 2013 were given the name , data from the office of national statistics shows . that compares to 235 garys being born in 1996 , when the name was the 147th most popular in britain . in 2013 , it didn't even make the top 1,000 .",Gary was a British name.,Gary was the 147th most popular British name in 1996.,Gary was the 1001st most popular British name in 2013.,Gary reached height of its popularity in 1964.,Gary was the 16th most popular British name in 1964 (or at the height of its popularity).,Dexter is one of the top 100 most popular British names.,Jenson is now one of the top 100 most popular British names.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,n,n,n,n,n,n,{},,
67,36FQTHX307F4HNLUXF09GPZ7HZ73BL,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:04 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:04 PDT 2020,,,3IKZ72A5B944KSNEB2BLXDKK0CGFNT,ANCCKNF1DKRZO,Submitted,2020-05-28 11:52:34,2020-05-28 13:05:04,Sun May 31 13:05:04 PDT 2020,,,,4350,100% (46/46),100% (46/46),100% (46/46),cnndm8054,matchsumm_out,"['64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79']","just 28 of 700,000 babies born in the uk in 2013 were given the name , data from the office of national statistics shows . that compares to 235 garys being born in 1996 , when the name was the 147th most popular in britain . in 2013 , it didn't even make the top 1,000 .",Gary was a British name.,Gary was the 147th most popular British name in 1996.,Gary was the 1001st most popular British name in 2013.,Gary reached height of its popularity in 1964.,Gary was the 16th most popular British name in 1964 (or at the height of its popularity).,Dexter is one of the top 100 most popular British names.,Jenson is now one of the top 100 most popular British names.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,n,n,n,n,n,n,{},,
68,36FQTHX307F4HNLUXF09GPZ7HZ73BL,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:04 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:04 PDT 2020,,,3KXIR214I94YXQ1W52HIELKV0RM247,A1MJVTR0PCKBWW,Submitted,2020-05-28 12:30:46,2020-05-28 12:31:37,Sun May 31 12:31:37 PDT 2020,,,,51,100% (2/2),100% (2/2),100% (2/2),cnndm8054,matchsumm_out,"['64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79']","just 28 of 700,000 babies born in the uk in 2013 were given the name , data from the office of national statistics shows . that compares to 235 garys being born in 1996 , when the name was the 147th most popular in britain . in 2013 , it didn't even make the top 1,000 .",Gary was a British name.,Gary was the 147th most popular British name in 1996.,Gary was the 1001st most popular British name in 2013.,Gary reached height of its popularity in 1964.,Gary was the 16th most popular British name in 1964 (or at the height of its popularity).,Dexter is one of the top 100 most popular British names.,Jenson is now one of the top 100 most popular British names.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,n,n,n,n,n,n,{},,
69,36QZ6V159D1NX3FFNLI5TNZ7Y0CSUI,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:49:58 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:49:58 PDT 2020,,,30JNVC0ORE891LRCMKR24SR2L2THQT,AIUKV0KVALMY6,Submitted,2020-05-28 13:12:08,2020-05-28 13:13:34,Sun May 31 13:13:34 PDT 2020,,,,86,100% (11/11),100% (11/11),100% (11/11),cnndm1890,matchsumm_out,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","the worker , who can be seen in a high - vis jacket , casually stood in the middle of the crops urinating on the plants - despite a toilet being only 18 metres away . immediate action : th clements & son ( pictured ) which owns the field in benington , lincolnshire , where the worker was caught urinating said he was sacked with immediate effect after the company was alerted .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,n,p,p,n,n,n,{},,
70,36QZ6V159D1NX3FFNLI5TNZ7Y0CSUI,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:49:58 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:49:58 PDT 2020,,,3A4TN5196P657KHTH2Q7KN2LHNRCHI,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:03:59,2020-05-28 13:06:53,Sun May 31 13:06:53 PDT 2020,,,,174,100% (411/411),100% (411/411),100% (411/411),cnndm1890,matchsumm_out,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","the worker , who can be seen in a high - vis jacket , casually stood in the middle of the crops urinating on the plants - despite a toilet being only 18 metres away . immediate action : th clements & son ( pictured ) which owns the field in benington , lincolnshire , where the worker was caught urinating said he was sacked with immediate effect after the company was alerted .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
71,36QZ6V159D1NX3FFNLI5TNZ7Y0CSUI,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:49:58 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:49:58 PDT 2020,,,3MB8LZR5BKHPCEC700M30Y803DBLKD,AOWLCXNXCSQAC,Submitted,2020-05-28 13:16:21,2020-05-28 13:18:57,Sun May 31 13:18:57 PDT 2020,,,,156,100% (455/455),100% (455/455),100% (455/455),cnndm1890,matchsumm_out,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","the worker , who can be seen in a high - vis jacket , casually stood in the middle of the crops urinating on the plants - despite a toilet being only 18 metres away . immediate action : th clements & son ( pictured ) which owns the field in benington , lincolnshire , where the worker was caught urinating said he was sacked with immediate effect after the company was alerted .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
72,371Q3BEXELX4J29PT8HDAFEM0IRSZ7,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:00 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:00 PDT 2020,,,308XBLVESNSZM93QZ766N7Y9MBOBR6,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:02:05,2020-05-28 13:05:29,Sun May 31 13:05:29 PDT 2020,,,,204,100% (411/411),100% (411/411),100% (411/411),cnndm4725,matchsumm_out,"['528', '529', '530', '531', '532', '533', '534', '535', '536', '537', '538', '539', '540', '541', '542', '543']",rory mcilroy put the golf clubs away as he battled with fifty shades of grey star jamie dornan to promote new football concept circular soccer . the duo were taking part in the first circular soccer showdown of 2015 which mcilroy won 2 - 1 the 25-year - old is an avid manchester united fan and dreamed of playing for the red devils as a child .,Rory Mcilroy faced with Jamie Dornan.,Jamie Dornan was in fifty shades of Grey.,mcilroy and Dornan took part in the Circular Soccer Showdown.,It was the first circular soccer showdown of 2015.,Mcilroy finished strongly.,Mcilroy finished fourth.,Mcilroy played at the masters.,It Won't be too long before mcilroy wins a Masters .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
73,371Q3BEXELX4J29PT8HDAFEM0IRSZ7,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:00 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:00 PDT 2020,,,37QW5D2ZRLASLQ5WBKM1MFD407DS83,A1VAL7L9L79IN0,Submitted,2020-05-28 12:06:12,2020-05-28 12:07:10,Sun May 31 12:07:10 PDT 2020,,,,58,0% (0/0),0% (0/0),0% (0/0),cnndm4725,matchsumm_out,"['528', '529', '530', '531', '532', '533', '534', '535', '536', '537', '538', '539', '540', '541', '542', '543']",rory mcilroy put the golf clubs away as he battled with fifty shades of grey star jamie dornan to promote new football concept circular soccer . the duo were taking part in the first circular soccer showdown of 2015 which mcilroy won 2 - 1 the 25-year - old is an avid manchester united fan and dreamed of playing for the red devils as a child .,Rory Mcilroy faced with Jamie Dornan.,Jamie Dornan was in fifty shades of Grey.,mcilroy and Dornan took part in the Circular Soccer Showdown.,It was the first circular soccer showdown of 2015.,Mcilroy finished strongly.,Mcilroy finished fourth.,Mcilroy played at the masters.,It Won't be too long before mcilroy wins a Masters .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
74,371Q3BEXELX4J29PT8HDAFEM0IRSZ7,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:00 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:00 PDT 2020,,,3LQ8PUHQFQGWKN3T9CMTVQ0GUSZHID,A59L67EZKMC3V,Submitted,2020-05-28 11:51:22,2020-05-28 12:19:36,Sun May 31 12:19:36 PDT 2020,,,,1694,100% (69/69),100% (69/69),100% (69/69),cnndm4725,matchsumm_out,"['528', '529', '530', '531', '532', '533', '534', '535', '536', '537', '538', '539', '540', '541', '542', '543']",rory mcilroy put the golf clubs away as he battled with fifty shades of grey star jamie dornan to promote new football concept circular soccer . the duo were taking part in the first circular soccer showdown of 2015 which mcilroy won 2 - 1 the 25-year - old is an avid manchester united fan and dreamed of playing for the red devils as a child .,Rory Mcilroy faced with Jamie Dornan.,Jamie Dornan was in fifty shades of Grey.,mcilroy and Dornan took part in the Circular Soccer Showdown.,It was the first circular soccer showdown of 2015.,Mcilroy finished strongly.,Mcilroy finished fourth.,Mcilroy played at the masters.,It Won't be too long before mcilroy wins a Masters .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
75,371QPA24D6C8361WAXDBSQQWPMST18,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:01 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:01 PDT 2020,,,3EFVCAY5L8XZMNM6OQDNUEMH4OA8JD,A1T0S48O0CMXBC,Submitted,2020-05-28 13:04:42,2020-05-28 13:17:53,Sun May 31 13:17:53 PDT 2020,,,,791,100% (82/82),100% (82/82),100% (82/82),cnndm4637,matchsumm_out,"['1552', '1553', '1554', '1555', '1556', '1557', '1558', '1559', '1560', '1561', '1562', '1563', '1564', '1565', '1566', '1567']","two ambulances were sent to epping forest after a caller told crews ` someone ' had been run down , only for the ` victim ' to turn out to be a squirrel . the service said it receives around 2,500 calls per day , and in the last two years has had to deal with 1,248 that did not need emergency help . east on england ambulance revealed the bizarre calls as part of a list of 1,248 inappropriate call outs , saying that crew attended half of them , potentially putting lives at risk ( file image ) .",East of England Ambulance Service warned about hoax calls,The Ambulance Service warned that hoax calls can cost lives,Woman reported someone had been run over,Actual victim in the incident reported by the woman was a squirrel,A man dialled 999.,The man reported that he dropped a burger,The man reported that the dropped burger was bleeding,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
76,371QPA24D6C8361WAXDBSQQWPMST18,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:01 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:01 PDT 2020,,,3WYGZ5XF313CGR7XK9J4CKMVV7BKSI,A1XRIEYLA7ZJ3B,Submitted,2020-05-28 12:31:56,2020-05-28 12:34:28,Sun May 31 12:34:28 PDT 2020,,,,152,100% (45/45),100% (45/45),100% (45/45),cnndm4637,matchsumm_out,"['1552', '1553', '1554', '1555', '1556', '1557', '1558', '1559', '1560', '1561', '1562', '1563', '1564', '1565', '1566', '1567']","two ambulances were sent to epping forest after a caller told crews ` someone ' had been run down , only for the ` victim ' to turn out to be a squirrel . the service said it receives around 2,500 calls per day , and in the last two years has had to deal with 1,248 that did not need emergency help . east on england ambulance revealed the bizarre calls as part of a list of 1,248 inappropriate call outs , saying that crew attended half of them , potentially putting lives at risk ( file image ) .",East of England Ambulance Service warned about hoax calls,The Ambulance Service warned that hoax calls can cost lives,Woman reported someone had been run over,Actual victim in the incident reported by the woman was a squirrel,A man dialled 999.,The man reported that he dropped a burger,The man reported that the dropped burger was bleeding,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
