,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
97,3YD0MU1ND6PHZWHPTD33YVRH4F4A7Q,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:28 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:28 PDT 2020,,,3Y5140Z9D24OX41HSPUY4Z27GWHPIO,AOWLCXNXCSQAC,Submitted,2020-05-24 00:56:11,2020-05-24 01:01:54,Wed May 27 01:01:54 PDT 2020,,,,343,0% (0/0),0% (0/0),0% (0/0),cnndm4637,presumm_out_ext_abs,"['1552', '1553', '1554', '1555', '1556', '1557', '1558', '1559', '1560', '1561', '1562', '1563', '1564', '1565', '1566', '1567']","Two ambulances were sent to Epping Forest after a caller told crews ` someone ' had been run down , only for the ` victim ' to turn out to be a squirrel . Another came from a reveller in Basildon , Essex , who said ` I 've Dropped My Burger and it is bleeding ' . Another Man Called 999 to report : ' I 've eaten too much takeaway food ' . East of England Ambulance Service said it receives around 2,500 calls a day , and in the last two years has had to deal with 1,248 that did not need emergency help .",East of England Ambulance Service warned about hoax calls,The Ambulance Service warned that hoax calls can cost lives,Woman reported someone had been run over,Actual victim in the incident reported by the woman was a squirrel,A man dialled 999.,The man reported that he dropped a burger,The man reported that the dropped burger was bleeding,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
99,30Z7M1Q8V28LZAM83IV9CVNCFZAA8D,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:28 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:28 PDT 2020,,,3TVRFO09GP3VWEBEZJ1SQSG2ZZJLXL,A3P7QP6K56ED2Z,Submitted,2020-05-24 00:47:07,2020-05-24 00:52:48,Wed May 27 00:52:48 PDT 2020,,,,341,0% (0/0),0% (0/0),0% (0/0),cnndm8334,presumm_out_ext_abs,"['224', '225', '226', '227', '228', '229', '230', '231', '232', '233', '234', '235', '236', '237', '238', '239']",Didier Drogba has been awarded with a Barclays Spirit of the game trophy . The Chelsea forward set up the ` Didier Drogba Foundation in Africa ' . He hopes to inspire the next generation of footballers in Africa to fall in love with the game .,Didier Drogba given an award.,Didier Drogba given Barclays Spirit of the Game Award.,Didier Drogba was a 37 year old.,Didier Drogba's foundation has done impressive work.,Didier Drogba's foundation has done work in Africa.,Some of Chelsea's stars attended a charity ball.,"The charity ball raised 400,000.",Click here for all the latest Chelsea News .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
100,3FVBZG9CMN2IR8PJEKSM024Y9WO0HR,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:28 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:28 PDT 2020,,,3OB0CAO74MDIANIYDU8WHEU4KO5HYH,A3P7QP6K56ED2Z,Submitted,2020-05-24 00:54:24,2020-05-24 00:59:37,Wed May 27 00:59:37 PDT 2020,,,,313,0% (0/0),0% (0/0),0% (0/0),cnndm7770,presumm_out_ext_abs,"['160', '161', '162', '163', '164', '165', '166', '167', '168', '169', '170', '171', '172', '173', '174', '175']",Catherine Nevin was allowed out on day release despite being jailed for life in April 2000 for arranging to have her publican husband shot dead . The 62 - year - old was permitted to attend an addiction studies course and was pictured leaving Mountjoy Prison . She walked through the city centre to Dorset Street where she waited for a bus before attending the course . The course is part of her pre-release plan to help her integrate back into society once freed .,Catherine Nevin was allowed out.,Catherine Nevin was jailed for life.,Catherine Nevin was jailed in April,Catherine Nevin was jailed in 2000,Catherine Nevin is a 62 year old.,Catherine Nevin was seen on the bus.,Catherine Nevin was with a pal.,Catherine Nevin was walking around in Dublin.,Catherine Nevin sat on a bus.,Catherine Nevin sat next to a commuter.,Catherine Nevin was unnoticed.,Catherine Nevin is Ireland's most infamous prisoner.,Catherine Nevin murdered husband.,Tom was Catherine Nevin's husband,Catherine Nevin murdered her husband in 1996.,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
103,3UEDKCTPAZENB9QB54GSS9UD9RY7K2,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:28 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:28 PDT 2020,,,3IXEICO79776WCZN75UTC6DZW836TC,A2BCNRHZU9V7C4,Submitted,2020-05-24 00:11:20,2020-05-24 00:24:18,Wed May 27 00:24:18 PDT 2020,,,,778,0% (0/0),0% (0/0),0% (0/0),cnndm1521,presumm_out_ext_abs,"['320', '321', '322', '323', '324', '325', '326', '327', '328', '329', '330', '331', '332', '333', '334', '335']","Carrie Reichert , 43 , says she felt ` overdressed ' when she saw him playing strip billiards . Claims she was ` only in my bathing suit and feeling overdressed , wondering if I too should strip down and join him in his royal buff ' . In January , Ms Reichert said she planned to use a pair of the Prince's underpants for a strip Tease Act .",Dominatrix claims she shared a kiss.,The kiss was hot.,The kiss was deep.,Dominatrix claimed she kissed Prince Harry.,Dominatrix claimed she kissed in Vegas.,Carrie Reichert was a dominatrix.,Carri Reichert / dominatrix said she felt overdressed.,Carri Reichert / dominatrix said she saw Prince Harry's a**.,Carri Reichert was 43 years old.,Carri Reichert / the 43 year old claimed in her book.,The book was upcoming.,Kensington Palace denied Carrie Reichart was invited.,Kensington Palace denied Carrie Reichart was invited to the hotel suite.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,p,n,p,{},,
105,3M67TQBQRLCLDF5I8A1NCRINZ5SA92,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:28 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:28 PDT 2020,,,3PJ71Z61R9QS5BPC3TDVQAL6UQM19B,A3PYB8Z6FFWSOV,Submitted,2020-05-24 00:28:22,2020-05-24 00:29:49,Wed May 27 00:29:49 PDT 2020,,,,87,0% (0/0),0% (0/0),0% (0/0),cnndm10824,presumm_out_ext_abs,"['80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95']","Police say Michael Scott Shemansky came to their attention after he failed to appear for a supervised visit with his son on the same day mother Sandra Shemansky , 57 , was found dead at the home they shared in Winter Garden . Shemansky is already on parole for battery on law enforcement , and was involuntarily committed to a psychiatric ward for an attempted suicide . His estranged wife filed a domestic violence injunction against him two years ago , according to her attorney .",Police say Michael Scott Shemansky came to their attention.,Police say Michael Scott Shemansky came to their attention after he failed to appear for a supervised visit.,Michael Scott Shemansky was supposed to visit his son.,Michael Scott Shemansky was supposed to visit his son on Saturday.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead.,Sandra Shemansky / mother / wife of Michael Shemansky was 57 years old.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead on Saturday / same day.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead at their home.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead in Winter Garden.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead in Florida.,Michael Shemansky was going through a difficult divorce.,Neighbors believe the stress of the divorce may have caused Michael to snap.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,p,p,p,p,p,{},,
106,3ZXNP4Z3AV9YVF8TQ4ST797SYR37L5,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:28 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:28 PDT 2020,,,308XBLVESNSZM93QZ766N7Y9MOLRB9,A3PYB8Z6FFWSOV,Submitted,2020-05-24 01:00:19,2020-05-24 01:51:18,Wed May 27 01:51:18 PDT 2020,,,,3059,0% (0/0),0% (0/0),0% (0/0),cnndm1153,presumm_out_ext_abs,"['768', '769', '770', '771', '772', '773', '774', '775', '776', '777', '778', '779', '780', '781', '782', '783']","The intricately - carved ornate bed was left in the car park of Redland House Hotel in Hough Green , Chester , by builders who were renovating the property . Builders dismantled the piece of oak wood furniture and left it to be picked up by auctioneers . It was snapped up for # 2,200 in 2010 by Ian Coulson , a four - poster bed specialist from Northumberland who spotted the item on the Internet . He was shocked when his new ` Victorian ' purchase arrived and approached TV historian Jonathan Foyle with a suspicion that the bed was , in fact , the only surviving Tudor bed . Mr Foyle has traced it back to 1495 , when Henry .",A bed was dumped.,A bed was left in a hotel car park.,The bed was a four - poster bed.,"The bed sold at auction for 2,200.",Owner suspected it had historic value.,Experts have been investigating.,Historian now claims the bed belonged to Henry VII .,"DNA from the timber proves who the bed belonged to, it is claimed.",The bed is ornate.,The bed is now on display.,The bed was made for Henry VII / King.,The bed was also made for Henry VII's wife / King's wife / Elizabeth of York .,Elizabeth of York was wife of Henry VII / King.,The bed sold at an auction.,BLANK,BLANK,n,n,n,n,p,n,n,p,p,p,p,p,n,p,n,p,{},,
107,3ZXNP4Z3AV9YVF8TQ4ST797SYR37L5,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:28 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:28 PDT 2020,,,3KIBXJ1WDAIXIZF4DS2VSFCUYVAOKH,A3P7QP6K56ED2Z,Submitted,2020-05-24 00:59:16,2020-05-24 01:05:23,Wed May 27 01:05:23 PDT 2020,,,,367,0% (0/0),0% (0/0),0% (0/0),cnndm1153,presumm_out_ext_abs,"['768', '769', '770', '771', '772', '773', '774', '775', '776', '777', '778', '779', '780', '781', '782', '783']","The intricately - carved ornate bed was left in the car park of Redland House Hotel in Hough Green , Chester , by builders who were renovating the property . Builders dismantled the piece of oak wood furniture and left it to be picked up by auctioneers . It was snapped up for # 2,200 in 2010 by Ian Coulson , a four - poster bed specialist from Northumberland who spotted the item on the Internet . He was shocked when his new ` Victorian ' purchase arrived and approached TV historian Jonathan Foyle with a suspicion that the bed was , in fact , the only surviving Tudor bed . Mr Foyle has traced it back to 1495 , when Henry .",A bed was dumped.,A bed was left in a hotel car park.,The bed was a four - poster bed.,"The bed sold at auction for 2,200.",Owner suspected it had historic value.,Experts have been investigating.,Historian now claims the bed belonged to Henry VII .,"DNA from the timber proves who the bed belonged to, it is claimed.",The bed is ornate.,The bed is now on display.,The bed was made for Henry VII / King.,The bed was also made for Henry VII's wife / King's wife / Elizabeth of York .,Elizabeth of York was wife of Henry VII / King.,The bed sold at an auction.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
108,3JVP4ZJHETGIN303K2A70E5D9930IK,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:29 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:29 PDT 2020,,,37XITHEIS1XIWEVWD721YR4R49KRCF,AOWLCXNXCSQAC,Submitted,2020-05-24 00:51:37,2020-05-24 00:53:18,Wed May 27 00:53:18 PDT 2020,,,,101,0% (0/0),0% (0/0),0% (0/0),cnndm3789,presumm_out_ext_abs,"['848', '849', '850', '851', '852', '853', '854', '855', '856', '857', '858', '859', '860', '861', '862', '863']","Justin Rose missed the cut in three of his previous five tournaments on the PGA Tour . Rose has a 14 - under - par total which has only been bettered six times in Masters history . He wants to follow the lead of Rory mcilroy , who had a relentless winning streak in the summer of 2014 .",Justin Rose played at the Masters 2015.,Justin Rose's total has only been bettered six times at the The Masters.,Justin Rose hopes to take some titles across the year.,Justin Rose played at the Masters 2015 on 14-under-par.,Justin Rose finished as joint runner-up.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
109,3JVP4ZJHETGIN303K2A70E5D9930IK,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:29 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:29 PDT 2020,,,3A0EX8ZRNDC8JAFCD2Y0V3R6PB0YBI,A3P7QP6K56ED2Z,Submitted,2020-05-24 00:59:05,2020-05-24 01:04:35,Wed May 27 01:04:35 PDT 2020,,,,330,0% (0/0),0% (0/0),0% (0/0),cnndm3789,presumm_out_ext_abs,"['848', '849', '850', '851', '852', '853', '854', '855', '856', '857', '858', '859', '860', '861', '862', '863']","Justin Rose missed the cut in three of his previous five tournaments on the PGA Tour . Rose has a 14 - under - par total which has only been bettered six times in Masters history . He wants to follow the lead of Rory mcilroy , who had a relentless winning streak in the summer of 2014 .",Justin Rose played at the Masters 2015.,Justin Rose's total has only been bettered six times at the The Masters.,Justin Rose hopes to take some titles across the year.,Justin Rose played at the Masters 2015 on 14-under-par.,Justin Rose finished as joint runner-up.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
111,3I7SHAD36QKI1XQEQGT87MMHYWT7M7,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:29 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:29 PDT 2020,,,3P1L2B7AD6D825XMYSEW7FP9NVAOLF,A3P7QP6K56ED2Z,Submitted,2020-05-24 00:07:32,2020-05-24 00:19:58,Wed May 27 00:19:58 PDT 2020,,,,746,0% (0/0),0% (0/0),0% (0/0),cnndm3621,presumm_out_ext_abs,"['416', '417', '418', '419', '420', '421', '422', '423', '424', '425', '426', '427', '428', '429', '430', '431']",John Helm was commentating on Bradford City's game against Lincoln City when the fire broke out . He says there isn't a jot of evidence to suggest the blaze was caused deliberately . Coroner told him it was obvious how the fire had started . It is unfathomable to think there could have been an act of arson it should never be forgotten that Stafford Heginbotham twice saved Bradford City from extinction .,John Helm was commentating on the game.,John Helm was commentating on the day the fire broke out.,John Helm gives his insight about what caused the fire.,The fire was caused 30 years ago.,John Helm said there wasn't a lot of evidence to suggest the fire was caused deliberately.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
112,3BAWBGQGZPN1RKKN48UZUI5UPP4V7B,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:29 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:29 PDT 2020,,,34BBWHLWHFZEHDYI4B8TWTA39THIW9,A2BCNRHZU9V7C4,Submitted,2020-05-24 00:26:41,2020-05-24 00:40:56,Wed May 27 00:40:56 PDT 2020,,,,855,0% (0/0),0% (0/0),0% (0/0),cnndm1573,presumm_out_ext_abs,"['656', '657', '658', '659', '660', '661', '662', '663', '664', '665', '666', '667', '668', '669', '670', '671']","Andy Murray beat Novak Djokovic in the mens final at the Miami Open . The 27 - year - old Scot confirmed it will be a down - to - earth guest list when he marries ☐ Kim Sears on Saturday . There are believed to be well over 100 people attending , but star spotters will find celebrities in short supply as the couple focus on celebrating with family and genuine friends .",Tournament performances have restored Andy Murray to World No 3 .,Andy Murray has been restored to World No 3 .,The wedding takes Andy Murray's No 1 spot this week .,Andy Murray is going to marry Kim Sears.,The wedding is this week.,Kin Sears is Andy Murray's fiancée.,The wedding is in Dunblane.,The wedding is this coming Saturday.,There are believed to be well over 100 names on the guest list .,The guest list is down - to - earth .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,n,p,p,p,n,p,p,{},,
115,37Y5RYYI1TTFE79ASQTSDUYBSEPXS3,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:29 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:29 PDT 2020,,,3HQUKB7LNK2WOSS93U48VEZ1USSHHI,A3P7QP6K56ED2Z,Submitted,2020-05-24 00:53:50,2020-05-24 00:59:07,Wed May 27 00:59:07 PDT 2020,,,,317,0% (0/0),0% (0/0),0% (0/0),cnndm5099,presumm_out_ext_abs,"['752', '753', '754', '755', '756', '757', '758', '759', '760', '761', '762', '763', '764', '765', '766', '767']","A man was apparently beheaded by ISIS in Hama , Syria , for being an alleged ` blasphemer ' . The series of photos are the latest images released by the militant group which is increasingly using propaganda to encourage would - be jihadi fighters . In one of the images the victims is seen blindfolded and kneeling on the floor , surrounded by men with guns . The next photo , which is too disturbing to publish , shows the man after he has been murdered with his severed head placed on his body .",There is a series of photos,The photos appear to show a beheading.,The beheading is of a man.,The beheading is in Hama in Syria.,Man is handcuffed.,Man is blindfolded.,Man is led from a van.,Man led to area of land .,Man is surrounded by men with guns.,There is an executioner.,Executioner has a meat cleaver,It is claimed that beheading ocurred because man is an alleged ' blasphemer ' .,It is alleged that man is ' blasphemer ' .,The photos have Graphic Content.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
117,37MQ8Z1JRIKB9DIM370O5QSGWQL2YC,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:29 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:29 PDT 2020,,,3LO69W1SU81KASGOA91O26G7W9MGLN,A3P7QP6K56ED2Z,Submitted,2020-05-24 00:39:46,2020-05-24 00:48:42,Wed May 27 00:48:42 PDT 2020,,,,536,0% (0/0),0% (0/0),0% (0/0),cnndm6564,presumm_out_ext_abs,"['1072', '1073', '1074', '1075', '1076', '1077', '1078', '1079', '1080', '1081', '1082', '1083', '1084', '1085', '1086', '1087']","Maren Sanchez , 16 , was stabbed to death at Jonathan Law High School in Milford , Connecticut on April 25 , 2014 . A classmate , Christopher Plaskon , has been charged with murder . Friends and event organizers said the idea was to remember Sanchez on the anniversary of her death as she would have wanted , with smiles and joy . The event included a kickball tournament , bounce houses and a dunk tank , with proceeds benefiting a scholarship program created by Sanchez's mother .",Maren Sanchez was 16 year old.,Maren Sanchez stabbed to death.,Maren Sanchez was stabbed a year ago.,Maren Sanchez was stabbed on the day of Prom.,The life of Maren Sanchez was celebrated on Saturday.,The life of Maren Sanchez was celebrated by hundreds of people.,Someone doesn't thinks there's anything sad about the celebration.,Christopher Plaskon was a classmate of Maren Sanchez.,Christopher Plaskon has been charged with Sanchez's murder.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
119,3DW3BNF1HL65RYP6EDM58I1P09AV8Y,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:29 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:29 PDT 2020,,,39JEC7537ZPAPLCDMR7BZOTUPFWCVS,A3P7QP6K56ED2Z,Submitted,2020-05-24 00:34:33,2020-05-24 00:43:55,Wed May 27 00:43:55 PDT 2020,,,,562,0% (0/0),0% (0/0),0% (0/0),cnndm9781,presumm_out_ext_abs,"['368', '369', '370', '371', '372', '373', '374', '375', '376', '377', '378', '379', '380', '381', '382', '383']",Bobby Zamora scored QPR's third goal with an astounding lob from a narrow angle . Charlie Austin headed QPR's second goal of the game for his team on the 35th minute . Eduardo Vargas fired QPR into the lead with a 25 - yard strike from Bobby Zamora's Corner .,Eduardo Vargas put QPR ahead.,Eduardo Vargas had a spectacular strike.,The strike was from 25 yards.,The strike was after 15 minutes.,Charlie Austin doubled the lead.,Charlie Austin scored with a header.,Charlie Austin scored 20 minutes later.,Bobby Zamora made it three.,Victor Anichebe pulled one back for West Brom.,Youssouf Mulumbu was sent off.,Joey Barton scored.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
120,3YCT0L9ONQXA2DV6QK6JFS7DQ0FSNE,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:29 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:29 PDT 2020,,,3ND9UOO81PQG7E6OPE56O92VQXELWT,A1T0S48O0CMXBC,Submitted,2020-05-24 00:58:53,2020-05-24 01:25:49,Wed May 27 01:25:49 PDT 2020,,,,1616,100% (1/1),100% (1/1),100% (1/1),cnndm9325,presumm_out_ext_abs,"['992', '993', '994', '995', '996', '997', '998', '999', '1000', '1001', '1002', '1003', '1004', '1005', '1006', '1007']","Figures from the Catholic Church show the number of women taking holy vows has trebled from 15 in 2009 to 45 last year . From a low of seven in 2004 , the figure has been rising for the past decade . Theodora Hawksley , 29 , was until recently a post-doctoral researcher in theology at the University of Edinburgh .",There are figures/numbers from the Catholic Church.,Figures/Numbers show more and more becoming nuns.,A number of women are taking holy vows.,The number of women taking holy vows stood at just seven sometime in the past.,The number of women taking holy vows was seven in 2004.,The number of women taking holy vows had risen to 15.,The number of women taking holy vows had had risen to 15 in 2009.,The number of women taking holy vows had risen to 45.,The number of women taking holy vows had had risen to 45 in the last year.,One father made a statement.,The statement was about the reason people are being led towards religion.,The statement cites ' gap in the market for meaning ' as reason for people being led towards religion,BLANK,BLANK,BLANK,BLANK,p,p,p,n,n,n,n,p,p,p,p,p,p,p,n,p,{},,
122,3P7QK0GJ4X9BE3SRZT27JX1I2KP2Z3,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:29 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:29 PDT 2020,,,3FTF2T8WLW6L6C5F0H2GJ0B0Q3WW96,AOWLCXNXCSQAC,Submitted,2020-05-24 00:52:20,2020-05-24 00:56:44,Wed May 27 00:56:44 PDT 2020,,,,264,0% (0/0),0% (0/0),0% (0/0),cnndm7910,presumm_out_ext_abs,"['880', '881', '882', '883', '884', '885', '886', '887', '888', '889', '890', '891', '892', '893', '894', '895']","The footage captured at Spring Garden Station in Philadelphia on Tuesday shows the group of youngsters viciously attacking the victims . They then pull them to the ground , punch them and repeatedly stamp on their heads . Other parts of the brawl are hidden from the cameras behind pillars in the subway station . Witnesses tried to intervene , but couldn't break up the group as the assailants continued hitting the helpless youngsters .",A fight (could also be called brawl or confrontation) occurred.,The fight happened at Spring Gardens Station.,The fight was captured on CCTV.,Fight involved students.,Students involved were from Benjamin Franklin High School.,Benjamin Franklin High School is nearby.,At one point an attacker fell.,An attacker fell onto the tracks.,The fallen attacker managed to get back up.,"After the confrontation, the victims and attackers walked onto the same train .",Victims walked onto a train after confrontation.,Attackers walked onto a train after confrontation.,The fight happened in Philadelphia.,BLANK,BLANK,BLANK,n,p,n,n,n,n,n,p,p,p,p,n,p,n,n,n,{},,
123,3P7QK0GJ4X9BE3SRZT27JX1I2KP2Z3,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 19:01:29 PDT 2020,2,BatchId:4050589;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 19:01:29 PDT 2020,,,3RXPCZQMQUZ7KLCKHZJ5IR7TY3KG1K,A3P7QP6K56ED2Z,Submitted,2020-05-24 01:04:52,2020-05-24 01:13:17,Wed May 27 01:13:17 PDT 2020,,,,505,0% (0/0),0% (0/0),0% (0/0),cnndm7910,presumm_out_ext_abs,"['880', '881', '882', '883', '884', '885', '886', '887', '888', '889', '890', '891', '892', '893', '894', '895']","The footage captured at Spring Garden Station in Philadelphia on Tuesday shows the group of youngsters viciously attacking the victims . They then pull them to the ground , punch them and repeatedly stamp on their heads . Other parts of the brawl are hidden from the cameras behind pillars in the subway station . Witnesses tried to intervene , but couldn't break up the group as the assailants continued hitting the helpless youngsters .",A fight (could also be called brawl or confrontation) occurred.,The fight happened at Spring Gardens Station.,The fight was captured on CCTV.,Fight involved students.,Students involved were from Benjamin Franklin High School.,Benjamin Franklin High School is nearby.,At one point an attacker fell.,An attacker fell onto the tracks.,The fallen attacker managed to get back up.,"After the confrontation, the victims and attackers walked onto the same train .",Victims walked onto a train after confrontation.,Attackers walked onto a train after confrontation.,The fight happened in Philadelphia.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
