,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
83,3GMLHYZ0MILKTPROMRAUB9N8FH4UYM,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:38 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:38 PDT 2020,,,3ZWFC4W1UZVPZQF649S26XPU1M5FR7,A19LVWX8ZLO6CS,Submitted,2020-05-23 23:28:25,2020-05-23 23:29:23,Tue May 26 23:29:23 PDT 2020,,,,58,0% (0/0),0% (0/0),0% (0/0),cnndm6784,unilm_out_v2,"['1232', '1233', '1234', '1235', '1236', '1237', '1238', '1239', '1240', '1241', '1242', '1243', '1244', '1245', '1246', '1247']","HBO Now is available in the US for $ 14.99 ( # 9.90 ) a month . Includes all past , present and future HBO programming . Comes as apple is believed to be preparing a new version of the TV box . HBO Now's official iphone and ipad app is also rolling out on the App Store today .",HBO is a US based network.,HBO is the network behind Game of Thrones,HBO is the network behind the Sopranos.,HBO service is available on Apple TV.,HBO service is available on IOS,HBO service is available exclusively for three months.,Apple has also cut the price of Apple TV.,The Apple TV price was 99.,The Apple TV price now is 65 to 69.,HBO service is available exclusively on Apple TV and IOS.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,n,p,n,n,n,n,{},,
84,3GS542CVKZBO79T1DEA64G217RR59R,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:36 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:36 PDT 2020,,,3PIWWX1FJOUO64IPFUAEJ4VVKCWJJQ,A101U3FTZYY87V,Submitted,2020-05-24 00:11:34,2020-05-24 00:12:26,Wed May 27 00:12:26 PDT 2020,,,,52,100% (2/2),100% (2/2),100% (2/2),cnndm8815,unilm_out_v2,"['176', '177', '178', '179', '180', '181', '182', '183', '184', '185', '186', '187', '188', '189', '190', '191']","Simon Wood , 38 , from Oldham won masterchef Last Friday . He has never been on a cookery course or even had one lesson . He learned about cooking from reading and watching TV . He sharpens his skills by practicing on his four children .",Simon Wood was 38 years old.,Simon Wood was from Oldham.,Simon Wood won Masterchef.,Simon Wood won Masterchef last Friday.,Simon Wood was a father of four.,Simon Wood got cooking skills.,Simon Wood fed his culinary creations to his kids.,Simon Wood was an award winning chef.,Simon Wood talked about his favourite meals.,One of Simon Wood's favourite meals was a plain omelette.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,p,n,n,{},,
86,3I6NF2WGJKK3MJG9RKGGWXOOB4M5GI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:38 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:38 PDT 2020,,,34PGFRQONTZACOIOMTTT8UP3M82JWI,A101U3FTZYY87V,Submitted,2020-05-23 23:43:13,2020-05-23 23:44:20,Tue May 26 23:44:20 PDT 2020,,,,67,100% (2/2),100% (2/2),100% (2/2),cnndm9590,unilm_out_v2,"['960', '961', '962', '963', '964', '965', '966', '967', '968', '969', '970', '971', '972', '973', '974', '975']","Alexandra Harra , 28 , has been dubbed the Romanian Kim Kardashian . She recently dyed her hair from blonde to black to look more like the reality star . The Life Coach has a BA degree in Creative Writing and classics .",Alexandra Harra is Romanian born,Alexandra Harra is 28,Alexandra Harra has become an Instagram star.,Alexandra Harra posed for playboy.,Alexandra Harra is a model.,Alexandra Harra posts selfies on Instagram.,Alexandra Harra selfie's have inspirational messages.,Alexandra Harra dyed his locks black.,Alexandra Harra is being hailed as a rival to Kim Kardashian.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,n,n,n,n,p,n,{},,
87,3I6NF2WGJKK3MJG9RKGGWXOOB4M5GI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:38 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:38 PDT 2020,,,3X73LLYYQ62OYOEK6SZL0YWXG4SNHO,A12ATVBE1I4567,Submitted,2020-05-23 23:17:49,2020-05-23 23:36:18,Tue May 26 23:36:18 PDT 2020,,,,1109,0% (0/0),0% (0/0),0% (0/0),cnndm9590,unilm_out_v2,"['960', '961', '962', '963', '964', '965', '966', '967', '968', '969', '970', '971', '972', '973', '974', '975']","Alexandra Harra , 28 , has been dubbed the Romanian Kim Kardashian . She recently dyed her hair from blonde to black to look more like the reality star . The Life Coach has a BA degree in Creative Writing and classics .",Alexandra Harra is Romanian born,Alexandra Harra is 28,Alexandra Harra has become an Instagram star.,Alexandra Harra posed for playboy.,Alexandra Harra is a model.,Alexandra Harra posts selfies on Instagram.,Alexandra Harra selfie's have inspirational messages.,Alexandra Harra dyed his locks black.,Alexandra Harra is being hailed as a rival to Kim Kardashian.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,p,p,{},,
88,3IJ95K7NE107C8MFVKC2QEOA2PLNGP,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:38 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:38 PDT 2020,,,3A7Y0R2P2TCP1ONEWYPFAD3AVACJXF,A101U3FTZYY87V,Submitted,2020-05-24 00:22:27,2020-05-24 00:23:23,Wed May 27 00:23:23 PDT 2020,,,,56,100% (2/2),100% (2/2),100% (2/2),cnndm2736,unilm_out_v2,"['304', '305', '306', '307', '308', '309', '310', '311', '312', '313', '314', '315', '316', '317', '318', '319']","Eva Chapin , 34 , from West Linn , Oregon , was booked into jail . She left a string of offensive post-it notes on the door of the family home . Qualified Nurse referred to the residents as ` N * * * ' but wrote : ` I Am Not Racist ' . One of the notes read : ` apes were never meant to drive so stop ' . Another said : ` U look like a monkey and you smell like 1 too -LSB- sic -RSB- -RSB- ' .",Eva Chapin is 34 years old.,Eva Chapi is from West Linn.,Eva Chapi is from Oregon.,Eva Chapi has been accused of harassment.,Eva Chapi referred to her neighbors as ' n ***** '.,Eva Chapi insists she is not racist.,Eva Chapi wront a note.,The note said that there were non [ expletive ] in West Linn untill the neighbors came.,Victim/neighbors said her family may be forced to move.,Victim/neighbors said they don't feel safe.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,p,p,n,n,{},,
91,3IKMEYR0M0JGP8T5ZSZXWID5YBC2KH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:35 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:35 PDT 2020,,,3GNA64GUZJSXLS7HLIQTFVOCG6XQ56,AKJ8CNFZH73K6,Submitted,2020-05-24 00:57:17,2020-05-24 00:58:39,Wed May 27 00:58:39 PDT 2020,,,,82,0% (0/0),0% (0/0),0% (0/0),cnndm5025,unilm_out_v2,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","Zbigniew Huminski , 38 , has confessed to strangling his nine - year - old victim . Chloe was stripped naked and sexually assaulted after being forced into his car . She was then driven to an isolated wood once used as a camp for illegal migrants . Chloe's mother ` heard her daughter's screams ' but was unable to do anything . Huminski had been banned from French territory after being convicted twice for acts of ` Extreme Violence ' .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,p,p,n,n,p,n,n,{},,
93,3J94SKDELMD0AZ6IPUF8QCLRYC65D8,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:37 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:37 PDT 2020,,,3HL8HNGX4APJVQJKASSGFCP0V0B9FQ,A3PYB8Z6FFWSOV,Submitted,2020-05-24 01:48:26,2020-05-24 01:59:34,Wed May 27 01:59:34 PDT 2020,,,,668,0% (0/0),0% (0/0),0% (0/0),cnndm10586,unilm_out_v2,"['576', '577', '578', '579', '580', '581', '582', '583', '584', '585', '586', '587', '588', '589', '590', '591']","Money was collected from students at the University of Surrey . It was then submerged in agar - a substance that allows bacteria to grow quickly . Students found thousands of bacteria colonies living on their money . Most of the bacteria was found to be harmless , but money has been known to carry dangerous diseases .",Students discovered colonies.,Students were from University of Surrey.,There were thousands of colonies.,Students submerged coins in agar.,Students submerged notes in agar.,Submerging things in agar accelerated growth PF bacteria.,Most bacteria was harmless on the money.,One bacteria caused boils.,One bacteria caused spots.,Previous studies have revealed MRSA bacteria on notes.,Previous studies have revealed MRSA bacteria on coins.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,p,n,n,{},,
94,3JHB4BPSGOXD0VCZX6Y92RXS3NDQ9O,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:37 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:37 PDT 2020,,,3HOSI13XH4CY0WI5V22SD855A84DDU,A3PYB8Z6FFWSOV,Submitted,2020-05-24 00:35:41,2020-05-24 00:37:28,Wed May 27 00:37:28 PDT 2020,,,,107,0% (0/0),0% (0/0),0% (0/0),cnndm5524,unilm_out_v2,"['608', '609', '610', '611', '612', '613', '614', '615', '616', '617', '618', '619', '620', '621', '622', '623']","Located in the once tawdy , but now Trendy Pigalle District , the five - star Maison Souquet is the perfect blend of opulent and edginess . The 20 - room hotel describes itself as a ` temple to hedonism ' .",A hotel is designed by Jacques Garcia.,The hotel is opulent.,The hotel is edgy.,The hotel is inspired by the aesthetic of the Belle Epoque era.,The hotel is named Pigalle Haunt.,The hotel has Arabian decor.,The hotel has Napoleon III decor.,The hotel reminds of the cit's pleasure houses.,The hotel has a conservatory.,The conservatory is charming.,The conservatory is available for guest use.,The hotel has a library bar.,The hotel has a celestial spa.,The library bar is available for guest use.,The celestial spa is available for guest use.,The celestial spa is available for private rental.,n,n,n,n,n,n,n,n,p,p,n,n,n,n,n,n,{},,
97,3JMQI2OLG3T40OCOTUBUKTLDPX5NDF,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:37 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:37 PDT 2020,,,3KRVW3HTZS976F705LWKRXEZKPXSMC,A12ATVBE1I4567,Submitted,2020-05-23 22:57:09,2020-05-23 23:20:37,Tue May 26 23:20:37 PDT 2020,,,,1408,0% (0/0),0% (0/0),0% (0/0),cnndm9086,unilm_out_v2,"['624', '625', '626', '627', '628', '629', '630', '631', '632', '633', '634', '635', '636', '637', '638', '639']",Raheem Sterling has been linked with a # 50million move to Manchester City . But Brendan Rodgers says that a move to the Etihad would not be a step up . Liverpool face Aston Villa in the FA Cup semi-final on Sunday .,Manchester City have been linked with Raheem Sterling.,Manchester City have been linked with summer move for Raheem Sterling.,Raheem Sterling has two years left on his contract.,Raheem Sterling is stalling on a new deal.,Brendan Rodgers says a move to city would not be a step up for Sterling.,Brendan Rodgers indicated it will take Manchester City 20 years to eclipse Liverpool.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,n,n,n,n,{},,
99,3JUDR1D0EAF20BR0CXJUS4PEXH3Q2W,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:35 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:35 PDT 2020,,,3P4RDNWNDAUSBTYJXCPE73GV7XAJIH,A3PYB8Z6FFWSOV,Submitted,2020-05-24 00:49:42,2020-05-24 00:50:36,Wed May 27 00:50:36 PDT 2020,,,,54,0% (0/0),0% (0/0),0% (0/0),cnndm8613,unilm_out_v2,"['1056', '1057', '1058', '1059', '1060', '1061', '1062', '1063', '1064', '1065', '1066', '1067', '1068', '1069', '1070', '1071']","Paul and Laura Elliott decided to do something different for their wedding day . The Fitness fans ran the 26.2 mile Virgin Money London Marathon . Paul , 41 , lost his father to bowel cancer 19 years ago . The couple raised # 7,000 for Cancer Research UK .",Paul and Laura Elliott met half way round.,Paul and Laura Elliott met at St Katharine Docks.,Ceremony was witnessed by guests.,The ceremony was witnessed by 80 guests.,Paul and Laura Elliott ran across finish line.,Paul and Laura Elliott ran under a shower of confetti.,Paul and Laura Elliott returned to scene of ceremony.,Paul and Laura Elliott returned for a party later on.,7000 was raised for Cancer Research.,THe money was raise in honour of Paul's father.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,p,{},,
100,3JUDR1D0EAF20BR0CXJUS4PEXH42Q9,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:38 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:38 PDT 2020,,,3KIBXJ1WDAIXIZF4DS2VSFCUYV1KO4,A2IMAGGCST8170,Submitted,2020-05-23 23:18:09,2020-05-23 23:19:28,Tue May 26 23:19:28 PDT 2020,,,,79,0% (0/0),0% (0/0),0% (0/0),cnndm3152,unilm_out_v2,"['1440', '1441', '1442', '1443', '1444', '1445', '1446', '1447', '1448', '1449', '1450', '1451', '1452', '1453', '1454', '1455']",The 21 - year - old singer argued with security after being stopped at the artists ` Entrance where Drake was performing . A video obtained by TMZ appears to show Bieber being put in a chokehold and escorted from the area .,Bieber is the singer.,Singer/Bieber arrived at the artists' entrance.,Singer/Bieber tried to gain entry to Drake's gig .,Security said area was at full capacity.,Security denied admission.,A row erupted.,A staffer tried to get singer/Bieber into the gig .,That staffer was a Coachella staffer .,Security intervened.,Security put singer/Bieber in chokehold.,Security removed singer/Bieber from the area .,Admission was denied to singer/Bieber.,The security was festival security.,BLANK,BLANK,BLANK,p,p,p,n,n,n,n,p,p,p,n,p,p,n,n,p,{},,
102,3K3G488TS6WUZ8ANUGLSQBSQHRUQ5X,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:35 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:35 PDT 2020,,,3B2X28YI31360Q567J38CC7DQ1ZB6N,A12ATVBE1I4567,Submitted,2020-05-23 23:23:03,2020-05-23 23:44:27,Tue May 26 23:44:27 PDT 2020,,,,1284,0% (0/0),0% (0/0),0% (0/0),cnndm5357,unilm_out_v2,"['816', '817', '818', '819', '820', '821', '822', '823', '824', '825', '826', '827', '828', '829', '830', '831']","Denise and Glen Higgs , from Braunton , Devon , had all but lost hope . Glen was made infertile due to testicular cancer treatment . But using his frozen sperm , doctors successfully created eight embryos . The couple had a daughter Mazy , born three years ago . Denise gave birth to twins Carter and Carson Last Week .",Denise and Glen Higgs are a couple.,The couple thought they 'd never have children.,Glen Higgs was infertile.,Cancer treatment caused the infertility.,The couple tried IVF.,"The couple are from Braunton , Devon.",The couple had Mazy.,The couple tried again using the same batch.,The couple had twins last week.,Mazy was born three years ago.,The twins are Carter & Carson.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,p,p,p,n,p,{},,
104,3LAZVA75OMFZFZEKXKRQ3ZUEIGM2O1,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:38 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:38 PDT 2020,,,39GXDJN2OY28DIM05FR6X2XBZO38VA,A1A3J5IXCM8A7X,Submitted,2020-05-23 22:59:22,2020-05-23 23:02:45,Tue May 26 23:02:45 PDT 2020,,,,203,0% (0/0),0% (0/0),0% (0/0),cnndm3789,unilm_out_v2,"['848', '849', '850', '851', '852', '853', '854', '855', '856', '857', '858', '859', '860', '861', '862', '863']","Justin Rose finished second at the Masters with a 14 - under - par total . The Englishman had missed the cut in three of his previous five tournaments . Rose wants to follow the lead of Rory mcilroy , who won the Open , Bridgestone Invitational and US PGA in the summer .",Justin Rose played at the Masters 2015.,Justin Rose's total has only been bettered six times at the The Masters.,Justin Rose hopes to take some titles across the year.,Justin Rose played at the Masters 2015 on 14-under-par.,Justin Rose finished as joint runner-up.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,n,n,n,n,n,{},,
105,3LAZVA75OMFZFZEKXKRQ3ZUEIGM2O1,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:38 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:38 PDT 2020,,,3U4J9857OJZP4QJBQT80IQ79LCL7BK,A12ATVBE1I4567,Submitted,2020-05-23 23:51:45,2020-05-24 00:20:06,Wed May 27 00:20:06 PDT 2020,,,,1701,0% (0/0),0% (0/0),0% (0/0),cnndm3789,unilm_out_v2,"['848', '849', '850', '851', '852', '853', '854', '855', '856', '857', '858', '859', '860', '861', '862', '863']","Justin Rose finished second at the Masters with a 14 - under - par total . The Englishman had missed the cut in three of his previous five tournaments . Rose wants to follow the lead of Rory mcilroy , who won the Open , Bridgestone Invitational and US PGA in the summer .",Justin Rose played at the Masters 2015.,Justin Rose's total has only been bettered six times at the The Masters.,Justin Rose hopes to take some titles across the year.,Justin Rose played at the Masters 2015 on 14-under-par.,Justin Rose finished as joint runner-up.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
106,3LCXHSGDMXU687ITXL30P5D4C8ESEP,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:39 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:39 PDT 2020,,,3UJ1CZ6IZMD9Y8MUDMFYAV3DYUC5S4,A3P7QP6K56ED2Z,Submitted,2020-05-23 23:49:32,2020-05-23 23:53:44,Tue May 26 23:53:44 PDT 2020,,,,252,0% (0/0),0% (0/0),0% (0/0),cnndm9502,unilm_out_v2,"['1008', '1009', '1010', '1011', '1012', '1013', '1014', '1015', '1016', '1017', '1018', '1019', '1020', '1021', '1022', '1023']","Nasr Bitar saw a Google Street View car in Mississauga , Canada . He followed the car in his own vehicle and got in position to take the snap . He then waited to see if he would make it onto the map . Image of his selfie has now been viewed almost 2.9 million times .",Nasr Bitar spotted Google Street View car.,Nasr Bitar spotted Google Street View car driving around.,Nasr Bitar spotted Google Street View car last autumn.,Nasr Bitar decided it was ' his time to shine '.,Nasr Bitar followed in his car to get a selfie.,Nasr Bitar followed Google Street View car.,Nasr Bitar sensing the perfect moment in Mississauga.,Nasr Bitar got out and took the snap.,Picture of Nasr's selfie and the Street View Image was shared.,The image was shared 2.9 million times.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,n,p,p,n,p,{},,
108,3LVTFB9DF96SF5Z7BC4JU8JF708QGF,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:39 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:39 PDT 2020,,,30H4UDGLT76ATNR8D4SQWS9OX51PM4,A3PYB8Z6FFWSOV,Submitted,2020-05-24 00:56:22,2020-05-24 01:13:24,Wed May 27 01:13:24 PDT 2020,,,,1022,0% (0/0),0% (0/0),0% (0/0),cnndm9825,unilm_out_v2,"['192', '193', '194', '195', '196', '197', '198', '199', '200', '201', '202', '203', '204', '205', '206', '207']","Jihad - Watchers noticed thousands of accounts vanishing from social network last week . Most of them claimed to be linked to extremists currently terrorising Middle East . Now , Twitter has confirmed it was prompted by ` large number of reports ' . Comes after anonymous launched ` Operation anti-isis ' campaign .",Accounts vanished from Twitter/the social network.,Thousands of accounts vanished.,Thousands of accounts vanished last week.,Twitter said it received numerous reports.,The reports were about terror promoting users.,"Twitter decided to suspend 10,000 accounts.",Twitter suspended accounts for making threats of violence.,Suspensions were linked to a campaign by Collective Anonymous / 'hacktavist',Collective Anonymous are a 'hacktavist',The campaign / Collective Anonymous / 'hacktavist' targeted online jihadis.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
109,3LVTFB9DF96SF5Z7BC4JU8JF708QGF,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:39 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:39 PDT 2020,,,39L1G8WVWVF6Q90WMKCLZXIKUYD31X,A3P7QP6K56ED2Z,Submitted,2020-05-24 00:39:19,2020-05-24 00:46:39,Wed May 27 00:46:39 PDT 2020,,,,440,0% (0/0),0% (0/0),0% (0/0),cnndm9825,unilm_out_v2,"['192', '193', '194', '195', '196', '197', '198', '199', '200', '201', '202', '203', '204', '205', '206', '207']","Jihad - Watchers noticed thousands of accounts vanishing from social network last week . Most of them claimed to be linked to extremists currently terrorising Middle East . Now , Twitter has confirmed it was prompted by ` large number of reports ' . Comes after anonymous launched ` Operation anti-isis ' campaign .",Accounts vanished from Twitter/the social network.,Thousands of accounts vanished.,Thousands of accounts vanished last week.,Twitter said it received numerous reports.,The reports were about terror promoting users.,"Twitter decided to suspend 10,000 accounts.",Twitter suspended accounts for making threats of violence.,Suspensions were linked to a campaign by Collective Anonymous / 'hacktavist',Collective Anonymous are a 'hacktavist',The campaign / Collective Anonymous / 'hacktavist' targeted online jihadis.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
110,3M0556244W81Y8QKK06K8TOY1ALNFQ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:59:38 PDT 2020,2,BatchId:4050588;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:59:38 PDT 2020,,,3IUZPWIU1TV5N8O64ET599PG1X7WKZ,A3PYB8Z6FFWSOV,Submitted,2020-05-24 00:41:37,2020-05-24 00:43:03,Wed May 27 00:43:03 PDT 2020,,,,86,0% (0/0),0% (0/0),0% (0/0),cnndm6976,unilm_out_v2,"['48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63']","Paul Armstrong , 26 , jetted off to Cyprus to celebrate new job . But he was stopped at airport with a stun gun , baton and Knuckle Duster in his luggage . Armstrong pleaded guilty to possession of a firearm and two offensive weapons . He was sentenced to eight months imprisonment , suspended for two years , with # 2,000 costs .",Paul Armstrong flew to Cyprus.,Paul Armstrong celebrated new job.,Paul Armstrong's new job was as IT project manager.,Paul Armstrong was stopped at the Airport.,Paul Armstrong had a stun gun.,Paul Armstrong had a baton.,Paul Armstrong had a Knuckle Duster.,Paul Armstrong had many objects in his bag.,Paul Armstrong pleaded guilty to possession of a firearm.,Paul Armstrong lost his job.,Paul Armstrong did not start his job.,Paul Armstrong was 26 years old.,Paul Armstrong was sentenced.,Paul Armstrong was sentenced to eight months in jail.,Paul Armstrong was suspended for two years.,BLANK,n,n,p,p,p,p,n,p,p,n,p,p,p,p,p,p,{},,
