,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
81,3ECKRY5B2UKFPO6TOWNZ6D8ZRGKZI9,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:46 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:46 PDT 2020,,,3TE3O85735W5YW3UGEDVMEV5SHB2RJ,AHKYVHP6591H8,Submitted,2020-05-23 18:47:12,2020-05-23 18:56:24,Tue May 26 18:56:24 PDT 2020,,,,552,100% (31/31),100% (31/31),100% (31/31),cnndm5243,presumm_out_abs,"['128', '129', '130', '131', '132', '133', '134', '135', '136', '137', '138', '139', '140', '141', '142', '143']","The 60 - year - old actress turned down the role of Tony's wife Carmela in the HBO drama because she had already played a mobster's wife in Goodfellas nine years ago . She accused chase of lazy casting and chose instead the complicated role of Dr. Melfi , who provided the therapy that allowed New Jersey mob boss Tony Soprano to justify his enormous acts .",Lorraine Bracco was asked to be Carmela.,Lorraine Bracco was asked by sopranos creator.,Lorraine Bracco is an actress.,Lorraine Bracco / the actress turned the sopranos creator/him down.,Lorraine Bracco / the actress played a mobster's wife in Goodfellas / Martin Scorsese's Goodfellas.,Lorraine Bracco turned the offer down because she played a mobster's wife in Goodfellas.,Goodfellas was released in 1990.,David Chase was a showrunner.,David Chase was convinced to let Lorraine Bracco play the role of Dr. Jennifer Melfi.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,p,p,p,n,n,n,{},,
82,3EQPA8A388KBKZQZ6E8ZIENZ4V9ZJL,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:47 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:47 PDT 2020,,,35H6S234SFO4BAOX69CV9Q7LG54658,AHKYVHP6591H8,Submitted,2020-05-23 21:43:55,2020-05-23 21:59:35,Tue May 26 21:59:35 PDT 2020,,,,940,100% (31/31),100% (31/31),100% (31/31),cnndm9555,presumm_out_abs,"['1280', '1281', '1282', '1283', '1284', '1285', '1286', '1287', '1288', '1289', '1290', '1291', '1292', '1293', '1294', '1295']","Manchester City's tenacious , creative and versatile midfielder James Milner could leave as a free agent . Swansea's Gerhard Tremmel , 36 , is the understudy for Lukasz Fabianski but has done well in the cups . England's first - choice right - back at the World Cup is still a regular for Liverpool , but he looks almost certain to end his six - year spell at Anfield this summer .",Gerhard Tremmel plays for Swansea,Gerhard Tremmel was in goal,Gerhard Tremmel played for free agents' 4 -4-2,Glen Johnson was at the back,Kolo Toure was at the back,Ron Vlaar was at the back,Luke Garbutt was at the back,James Milner was in midfield,Mikel Arteta was in the midfield,Tom Cleverly was in the midfield,Jonas Gutierrez was in the midfield,Danny Ings plays for Burnley,Danny Ings was up front,James Wilson plays for Manchester United,James Wilson was up front,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
84,3FDWKV9VDRQKZ82A3OMJHE0167PUMV,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:48 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:48 PDT 2020,,,3E337GFOLEWAYSJ9MMH3FYKW13YNG6,A2PJBSDDN22XIX,Submitted,2020-05-23 20:10:59,2020-05-23 20:12:31,Tue May 26 20:12:31 PDT 2020,,,,92,0% (0/0),0% (0/0),0% (0/0),cnndm5231,presumm_out_abs,"['480', '481', '482', '483', '484', '485', '486', '487', '488', '489', '490', '491', '492', '493', '494', '495']","Border Collie Ace and Holly stood up on their hind legs , with their front paws up . Owner and trainer Dai Aoki runs the Waterloo , Australia - based dog care company positive dog care . PUP tales pointed out that the TV show ` The Living Room ' deemed Ace Australia's smartest dog in 2014 .",Ace is a Border Collie.,Holly is a Border Collie.,The Border Collies (or Ace and Holly) were caught on camera.,The Border Collies performed a gravity defying feat.,The Border Collies were pooches.,The Border Collies / pooches stood on their hind legs.,The Border Collies stood on their owner/their trainer/Dai Aoki.,Dai Aoki is the trainer of the Border Collies/pooches.,Dai Aoki is the owner of the Border Collies/pooches.,The Border Collies have appeared in a number of videos.,The videos show the Border Collies showing off their tricks.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,p,n,p,p,{},,
85,3FDWKV9VDRQKZ82A3OMJHE0167PUMV,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:48 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:48 PDT 2020,,,3VELCLL3GP716LGP6FDN067HXNXF1V,A314XJY8V1YL12,Submitted,2020-05-23 20:53:25,2020-05-23 20:55:16,Tue May 26 20:55:16 PDT 2020,,,,111,0% (0/0),0% (0/0),0% (0/0),cnndm5231,presumm_out_abs,"['480', '481', '482', '483', '484', '485', '486', '487', '488', '489', '490', '491', '492', '493', '494', '495']","Border Collie Ace and Holly stood up on their hind legs , with their front paws up . Owner and trainer Dai Aoki runs the Waterloo , Australia - based dog care company positive dog care . PUP tales pointed out that the TV show ` The Living Room ' deemed Ace Australia's smartest dog in 2014 .",Ace is a Border Collie.,Holly is a Border Collie.,The Border Collies (or Ace and Holly) were caught on camera.,The Border Collies performed a gravity defying feat.,The Border Collies were pooches.,The Border Collies / pooches stood on their hind legs.,The Border Collies stood on their owner/their trainer/Dai Aoki.,Dai Aoki is the trainer of the Border Collies/pooches.,Dai Aoki is the owner of the Border Collies/pooches.,The Border Collies have appeared in a number of videos.,The videos show the Border Collies showing off their tricks.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,p,n,p,p,{},,
86,3FW4EL5A4PCL8SPFAMTTWMRBHBP22U,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:49 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:49 PDT 2020,,,37FMASSAYHFMTA079KCX9FXIZR5IBX,A3V8LIMUUJWUTL,Submitted,2020-05-23 18:53:24,2020-05-23 18:54:55,Tue May 26 18:54:55 PDT 2020,,,,91,0% (0/0),0% (0/0),0% (0/0),cnndm9325,presumm_out_abs,"['992', '993', '994', '995', '996', '997', '998', '999', '1000', '1001', '1002', '1003', '1004', '1005', '1006', '1007']","Theodora Hawksley , 29 , was until recently a post-doctoral researcher in theology at the University of Edinburgh . At the beginning of the year she decided to become a nun . She joined the Congregation of Jesus in January and is now living in their house in Willesden , North London .",There are figures/numbers from the Catholic Church.,Figures/Numbers show more and more becoming nuns.,A number of women are taking holy vows.,The number of women taking holy vows stood at just seven sometime in the past.,The number of women taking holy vows was seven in 2004.,The number of women taking holy vows had risen to 15.,The number of women taking holy vows had had risen to 15 in 2009.,The number of women taking holy vows had risen to 45.,The number of women taking holy vows had had risen to 45 in the last year.,One father made a statement.,The statement was about the reason people are being led towards religion.,The statement cites ' gap in the market for meaning ' as reason for people being led towards religion,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
87,3FW4EL5A4PCL8SPFAMTTWMRBHBP22U,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:49 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:49 PDT 2020,,,3GS6S824SVL6VE991RLL116KVRFNWW,A3OLRWACCCCUTU,Submitted,2020-05-23 18:40:28,2020-05-23 18:42:22,Tue May 26 18:42:22 PDT 2020,,,,114,0% (0/0),0% (0/0),0% (0/0),cnndm9325,presumm_out_abs,"['992', '993', '994', '995', '996', '997', '998', '999', '1000', '1001', '1002', '1003', '1004', '1005', '1006', '1007']","Theodora Hawksley , 29 , was until recently a post-doctoral researcher in theology at the University of Edinburgh . At the beginning of the year she decided to become a nun . She joined the Congregation of Jesus in January and is now living in their house in Willesden , North London .",There are figures/numbers from the Catholic Church.,Figures/Numbers show more and more becoming nuns.,A number of women are taking holy vows.,The number of women taking holy vows stood at just seven sometime in the past.,The number of women taking holy vows was seven in 2004.,The number of women taking holy vows had risen to 15.,The number of women taking holy vows had had risen to 15 in 2009.,The number of women taking holy vows had risen to 45.,The number of women taking holy vows had had risen to 45 in the last year.,One father made a statement.,The statement was about the reason people are being led towards religion.,The statement cites ' gap in the market for meaning ' as reason for people being led towards religion,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
88,3G4VVJO6Q34CHFUB1QA9SVLY9L2KPK,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:49 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:49 PDT 2020,,,36H9ULYP67I812WTW4JT4633R55FJ9,A39XF45WLMIGX2,Submitted,2020-05-23 22:14:15,2020-05-23 22:15:42,Tue May 26 22:15:42 PDT 2020,,,,87,100% (2/2),100% (2/2),100% (2/2),cnndm8054,presumm_out_abs,"['64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79']","Just 28 of 700,000 babies born in the UK in 2013 were given the name . That compares to 235 Garys being born in 1996 , when the name was the 147th most popular in Britain .",Gary was a British name.,Gary was the 147th most popular British name in 1996.,Gary was the 1001st most popular British name in 2013.,Gary reached height of its popularity in 1964.,Gary was the 16th most popular British name in 1964 (or at the height of its popularity).,Dexter is one of the top 100 most popular British names.,Jenson is now one of the top 100 most popular British names.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,n,n,n,n,{},,
89,3G4VVJO6Q34CHFUB1QA9SVLY9L2KPK,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:49 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:49 PDT 2020,,,3SKEMFQBZ8TUX7SO6BDZVTMUJPG8K6,A2PJBSDDN22XIX,Submitted,2020-05-23 20:03:33,2020-05-23 20:04:31,Tue May 26 20:04:31 PDT 2020,,,,58,0% (0/0),0% (0/0),0% (0/0),cnndm8054,presumm_out_abs,"['64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79']","Just 28 of 700,000 babies born in the UK in 2013 were given the name . That compares to 235 Garys being born in 1996 , when the name was the 147th most popular in Britain .",Gary was a British name.,Gary was the 147th most popular British name in 1996.,Gary was the 1001st most popular British name in 2013.,Gary reached height of its popularity in 1964.,Gary was the 16th most popular British name in 1964 (or at the height of its popularity).,Dexter is one of the top 100 most popular British names.,Jenson is now one of the top 100 most popular British names.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,n,n,n,n,n,n,{},,
90,3H4IKZHAMF6DM031IOPXGYX7316NNW,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:47 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:47 PDT 2020,,,379J5II41T4MQEKX4EB023VVJS9LEB,AE3ZQZ2Z81Z11,Submitted,2020-05-23 18:27:10,2020-05-23 18:28:04,Tue May 26 18:28:04 PDT 2020,,,,54,0% (0/0),0% (0/0),0% (0/0),cnndm9825,presumm_out_abs,"['192', '193', '194', '195', '196', '197', '198', '199', '200', '201', '202', '203', '204', '205', '206', '207']","Twitter suspended more than 10,000 accounts linked to Isis last week . Most of them claim to be linked to extremists currently terrorising vast swathes of the Middle East . Twitter says Cull was prompted because they were being used by Tech - savvy jihadis to issue threats of violence .",Accounts vanished from Twitter/the social network.,Thousands of accounts vanished.,Thousands of accounts vanished last week.,Twitter said it received numerous reports.,The reports were about terror promoting users.,"Twitter decided to suspend 10,000 accounts.",Twitter suspended accounts for making threats of violence.,Suspensions were linked to a campaign by Collective Anonymous / 'hacktavist',Collective Anonymous are a 'hacktavist',The campaign / Collective Anonymous / 'hacktavist' targeted online jihadis.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,p,p,p,n,n,{},,
91,3H4IKZHAMF6DM031IOPXGYX7316NNW,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:47 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:47 PDT 2020,,,3HL8HNGX4APJVQJKASSGFCP0VZJ9FW,A2PJBSDDN22XIX,Submitted,2020-05-23 20:34:54,2020-05-23 20:36:17,Tue May 26 20:36:17 PDT 2020,,,,83,0% (0/0),0% (0/0),0% (0/0),cnndm9825,presumm_out_abs,"['192', '193', '194', '195', '196', '197', '198', '199', '200', '201', '202', '203', '204', '205', '206', '207']","Twitter suspended more than 10,000 accounts linked to Isis last week . Most of them claim to be linked to extremists currently terrorising vast swathes of the Middle East . Twitter says Cull was prompted because they were being used by Tech - savvy jihadis to issue threats of violence .",Accounts vanished from Twitter/the social network.,Thousands of accounts vanished.,Thousands of accounts vanished last week.,Twitter said it received numerous reports.,The reports were about terror promoting users.,"Twitter decided to suspend 10,000 accounts.",Twitter suspended accounts for making threats of violence.,Suspensions were linked to a campaign by Collective Anonymous / 'hacktavist',Collective Anonymous are a 'hacktavist',The campaign / Collective Anonymous / 'hacktavist' targeted online jihadis.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,n,n,p,p,n,n,{},,
92,3IH9TRB0GFNIUSLLGLE7EJONE17I13,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:45 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:45 PDT 2020,,,30BXRYBRP9LELINYYTQ8WH9O9FMWHC,A1MJVTR0PCKBWW,Submitted,2020-05-23 21:27:40,2020-05-23 21:28:32,Tue May 26 21:28:32 PDT 2020,,,,52,0% (0/0),0% (0/0),0% (0/0),cnndm1017,presumm_out_abs,"['144', '145', '146', '147', '148', '149', '150', '151', '152', '153', '154', '155', '156', '157', '158', '159']",Anuradha Koirala has a rehab center in Kathmandu that is home to 425 young women and girls . She has offered to take in 200 other girls orphaned by the disaster . Koirala's group is relying on bottled water and is now rationing food .,Anuradha Koirala has been sleeping outdoors.,425/many young women and girls have been sleeping outdoors.,Many people have been sleeping outdoors because of aftershocks.,Pushpa Basnet was forced to evacuate her residence.,Pushpa Basnet cares for 45 children.,The children were forced to evacuate their residence.,Anuradha Koirala was a CNN Hero.,Pushpa Basnet was a CNN Hero.,Seven other CNN Heros were now assisting relief efforts.,The organizations of CNN Heros were now assisting relief efforts.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,p,n,n,n,{},,
94,3IJ95K7NE107C8MFVKC2QEOA2PKNGO,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:44 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:44 PDT 2020,,,34FNN24DCRX6UUY3CS7NSHREFEQY5R,AE3ZQZ2Z81Z11,Submitted,2020-05-23 20:40:33,2020-05-23 20:44:00,Tue May 26 20:44:00 PDT 2020,,,,207,0% (0/0),0% (0/0),0% (0/0),cnndm4315,presumm_out_abs,"['1184', '1185', '1186', '1187', '1188', '1189', '1190', '1191', '1192', '1193', '1194', '1195', '1196', '1197', '1198', '1199']","Sports brand features on Leaflet in terror group's de facto capital Raqqa . Warning Isis Jihadis about items of clothing they are no longer allowed to wear . Comes after one militant decried the popularity of Nike among ISIS fighters . He compared brand's name and Famous ` tick ' logo to wearing a Christian cross ban comes despite the fact one of the group's most famous commanders , Abu Waheeb , is well known for wearing Western sportswear .",Jihadis face fines fines for wearing Nike products.,Jihadis face whipping for wearing Nike products.,Jihadis face jail time for wearing Nike products.,Jihadis have banned Nike products.,Ban is due to the brand name.,The Nike brand name is shared with a Greek goddess.,Ban is also due to how the brand name sounds in Arabic.,The brand name sounds like sexual slang words in Arabic.,People under ISIS are already banned from wearing jeans.,ISIS also banned items of clothing carrying provocative language or swear words.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,p,n,n,n,n,{},,
95,3IJ95K7NE107C8MFVKC2QEOA2PKNGO,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:44 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:44 PDT 2020,,,3U8YCDAGXU4YQLLGOCKHY0SLZXN0QU,AYIFHDQSXQJ6B,Submitted,2020-05-23 18:32:20,2020-05-23 19:39:49,Tue May 26 19:39:49 PDT 2020,,,,4049,0% (0/0),0% (0/0),0% (0/0),cnndm4315,presumm_out_abs,"['1184', '1185', '1186', '1187', '1188', '1189', '1190', '1191', '1192', '1193', '1194', '1195', '1196', '1197', '1198', '1199']","Sports brand features on Leaflet in terror group's de facto capital Raqqa . Warning Isis Jihadis about items of clothing they are no longer allowed to wear . Comes after one militant decried the popularity of Nike among ISIS fighters . He compared brand's name and Famous ` tick ' logo to wearing a Christian cross ban comes despite the fact one of the group's most famous commanders , Abu Waheeb , is well known for wearing Western sportswear .",Jihadis face fines fines for wearing Nike products.,Jihadis face whipping for wearing Nike products.,Jihadis face jail time for wearing Nike products.,Jihadis have banned Nike products.,Ban is due to the brand name.,The Nike brand name is shared with a Greek goddess.,Ban is also due to how the brand name sounds in Arabic.,The brand name sounds like sexual slang words in Arabic.,People under ISIS are already banned from wearing jeans.,ISIS also banned items of clothing carrying provocative language or swear words.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,p,n,n,n,n,{},,
96,3IVKZBIBK4XISH9VNMB6A8AH4O5SH4,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:47 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:47 PDT 2020,,,3FTF2T8WLW6L6C5F0H2GJ0B0Q24W9C,A2H0VR477QHYO7,Submitted,2020-05-23 19:36:14,2020-05-23 19:38:52,Tue May 26 19:38:52 PDT 2020,,,,158,0% (0/0),0% (0/0),0% (0/0),cnndm9086,presumm_out_abs,"['624', '625', '626', '627', '628', '629', '630', '631', '632', '633', '634', '635', '636', '637', '638', '639']",Liverpool face Aston Villa in the FA Cup semi-final at Wembley on Sunday . Brendan Rodgers says that a move to Manchester City would not be step up for Raheem Sterling . City have been heavily linked with a # 50million move for Sterling . Click here for all the latest Liverpool News .,Manchester City have been linked with Raheem Sterling.,Manchester City have been linked with summer move for Raheem Sterling.,Raheem Sterling has two years left on his contract.,Raheem Sterling is stalling on a new deal.,Brendan Rodgers says a move to city would not be a step up for Sterling.,Brendan Rodgers indicated it will take Manchester City 20 years to eclipse Liverpool.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,n,p,n,n,n,n,{},,
98,3J6BHNX0VDGCEUIYLBXHO6G3961KNO,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:48 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:48 PDT 2020,,,3GU1KF0O4NPEAWNBMF2HICYUL5RPB7,AHKYVHP6591H8,Submitted,2020-05-23 17:49:22,2020-05-23 18:10:54,Tue May 26 18:10:54 PDT 2020,,,,1292,100% (31/31),100% (31/31),100% (31/31),cnndm1890,presumm_out_abs,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","Man spotted urinating in field of vegetables in Benington , Lincolnshire . Member of the public took the picture and informed th Clements & Son . Tesco has said its vegetables undergo ` extensive assessment and review process ' .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,p,{},,
101,3J6BHNX0VDGCEUIYLBXHO6G3961NKR,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:46 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:46 PDT 2020,,,3NPFYT4IZHSFAMXDOS4CD0BU3H0GXB,ALOYY3E72AQ1K,Submitted,2020-05-23 18:43:40,2020-05-23 18:48:13,Tue May 26 18:48:13 PDT 2020,,,,273,0% (0/0),0% (0/0),0% (0/0),cnndm8001,presumm_out_abs,"['560', '561', '562', '563', '564', '565', '566', '567', '568', '569', '570', '571', '572', '573', '574', '575']","Winchester Council said its annual clean - up of roads around the city had been hit by New Health and Safety Executive rules designed to protect litter - pickers from traffic . HSE denied tightening rules - and said councils were ` over-interpreting ' legislation . Former Poet Laureate Sir Andrew Motion said : ` Every Day , people tell us that they are disgusted , angry and ashamed of the state of England's Roads ' .",Winchester Council is in Hampshire,Winchester Council claimed annual clean - up,Winchester Council was hit by new rules.,Health and Safety Executive denied tightening rules.,Health and Safety Executive said that counciles were over-interpreting legislation.,Sir Andrew Motion is a poet laureate.,Sir Andrew Motion accused Town Hall bosses.,Sir Andrew Motion accused Highways Agency.,The accusation was of ruining the countryside.,The accusation was of failing to remove rubbish.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,{},,
102,3JHB4BPSGOXD0VCZX6Y92RXS3NCQ9N,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:16:47 PDT 2020,2,BatchId:4050535;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:16:47 PDT 2020,,,33M4IA01QLP6ZC6R43YOC4P15Q1XRE,A2Y5ZQV27N0D0Z,Submitted,2020-05-23 17:38:22,2020-05-23 17:39:52,Tue May 26 17:39:52 PDT 2020,,,,90,0% (0/0),0% (0/0),0% (0/0),cnndm6731,presumm_out_abs,"['1520', '1521', '1522', '1523', '1524', '1525', '1526', '1527', '1528', '1529', '1530', '1531', '1532', '1533', '1534', '1535']","Charles Terreni Jr was four times over the legal alcohol limit when he died , an autopsy has found . He was found at the Pi Kappa Alpha House in Columbia , South Carolina , around 10:30 am on March 18 , the morning after an alleged ` kegger ' at the House for the annual Irish holiday . On Wednesday , several stray cups and a keg were seen on the porch , as well as clover decorations .",Charles Terreni was 18.,Charles Terreni was found dead.,Charles Terreni was found at a frat house.,The frat house is in Columbia.,Charles Terreni was a USC freshman.,Charles Terreni was a member of the Pi Kappa Alpha House .,Coroner identified cause of death.,Toxicology tests showed the blood alcohol.,BLANK,The blood alcohol was .375 .,Neighbors said there was a large party.,A beer keg was still visible outside.,Cause of death identified was alcohol poisoning.,Charles Terreni was found on March 18.,BLANK,BLANK,n,n,p,n,p,n,n,n,n,p,p,n,n,n,p,n,{},,
