,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
113,3IH9TRB0GFNIUSLLGLE7EJONE18I14,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:31 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:31 PDT 2020,,,3SBEHTYCWSRI6ITIJCQHHQVJK0ZIYO,A2H0VR477QHYO7,Submitted,2020-05-23 21:04:11,2020-05-23 21:05:35,Tue May 26 21:05:35 PDT 2020,,,,84,0% (0/0),0% (0/0),0% (0/0),cnndm8334,t5_out_large,"['224', '225', '226', '227', '228', '229', '230', '231', '232', '233', '234', '235', '236', '237', '238', '239']",Didier Drogba has been awarded the Barclays Spirit of the Game Trophy . The Chelsea forward set up the ' Didier Drogba Foundation in Africa ' the 37 - year - old scored the equaliser for Chelsea against Leicester on Wednesday .,Didier Drogba given an award.,Didier Drogba given Barclays Spirit of the Game Award.,Didier Drogba was a 37 year old.,Didier Drogba's foundation has done impressive work.,Didier Drogba's foundation has done work in Africa.,Some of Chelsea's stars attended a charity ball.,"The charity ball raised 400,000.",Click here for all the latest Chelsea News .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,p,n,n,n,n,{},,
114,3R16PJFTT7FQSM8S36ILPXA3IP7K4U,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:31 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:31 PDT 2020,,,3DYGAII7PQW1E2P05XZ7D1TT76IPQB,A1A3J5IXCM8A7X,Submitted,2020-05-23 22:00:25,2020-05-23 22:03:59,Tue May 26 22:03:59 PDT 2020,,,,214,0% (0/0),0% (0/0),0% (0/0),cnndm8312,t5_out_large,"['112', '113', '114', '115', '116', '117', '118', '119', '120', '121', '122', '123', '124', '125', '126', '127']",Carl Froch has not fought since beating George Groves at Wembley last May . The WBC world champion has kept in shape and weighs 12st 7 lbs . Froch needs to fight again in 2015 if he is to ever return .,If Carl Froch doesn't fight in 2015 I 'm not sure he 'll be back at all .,A blockbuster with James degale is most likely,A blockbuster with James degale is most likely after Julio Cesar Chavez Jnr defeat,Anthony Dirrell has made contact .,Scott Quigg - Carl Frampton Summer Fight Is Dead in the water .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
115,3R16PJFTT7FQSM8S36ILPXA3IP7K4U,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:31 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:31 PDT 2020,,,3U0SRXB7CIT1NISN2XBFE2Y33CCNR5,A12ATVBE1I4567,Submitted,2020-05-23 20:47:51,2020-05-23 21:02:55,Tue May 26 21:02:55 PDT 2020,,,,904,0% (0/0),0% (0/0),0% (0/0),cnndm8312,t5_out_large,"['112', '113', '114', '115', '116', '117', '118', '119', '120', '121', '122', '123', '124', '125', '126', '127']",Carl Froch has not fought since beating George Groves at Wembley last May . The WBC world champion has kept in shape and weighs 12st 7 lbs . Froch needs to fight again in 2015 if he is to ever return .,If Carl Froch doesn't fight in 2015 I 'm not sure he 'll be back at all .,A blockbuster with James degale is most likely,A blockbuster with James degale is most likely after Julio Cesar Chavez Jnr defeat,Anthony Dirrell has made contact .,Scott Quigg - Carl Frampton Summer Fight Is Dead in the water .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
116,3XAOZ9UYS3FVBQ94TTJGNLF95BQ1QR,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:31 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:31 PDT 2020,,,37Q970SNZJWAAQLBCZDM75QWMDRS1R,A12ATVBE1I4567,Submitted,2020-05-23 20:57:51,2020-05-23 21:16:14,Tue May 26 21:16:14 PDT 2020,,,,1103,0% (0/0),0% (0/0),0% (0/0),cnndm10542,t5_out_large,"['928', '929', '930', '931', '932', '933', '934', '935', '936', '937', '938', '939', '940', '941', '942', '943']",Nadir CIFTCI celebrated a goal by blowing a kiss at Scott Bain . But the Turkish striker ended up blushing as Dundee United lost . It was Dundee's first win in a derby for more than 10 years .,Nadir Ciftci celebrated.,Nadir Ciftci blew a kiss.,The kiss was directed to rival goalkeeper.,The rival goalkeeper was Scott Bain.,Ciftci was left blushing.,Rivals earned an impressive victory .,The win gave hosts / Dundee their first Derby win in more than a decade .,The win was a Dundee win.,Hosts were Dundee.,Greg Stewart scored goal/goals.,Jake mcpake scored goal/goals.,Paul Heffernen scored goal/goals.,The goals secured a win.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,n,n,p,n,{},,
118,3QGTX7BCITQ3D0BEHC45H44UMUFZ50,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,32M8BPYGAYAIKR8IP64BAQOFF5DGIU,AHKYVHP6591H8,Submitted,2020-05-23 21:43:58,2020-05-23 22:02:16,Tue May 26 22:02:16 PDT 2020,,,,1098,100% (31/31),100% (31/31),100% (31/31),cnndm9605,t5_out_large,"['672', '673', '674', '675', '676', '677', '678', '679', '680', '681', '682', '683', '684', '685', '686', '687']",Royal China Club in central London boasted of selling shark fin soup and teeth dish . Trading Standards Officers raided eatery and confiscated 20 kg of fins . Legal loophole allows people to bring 20 kg of fins into UK for personal consumption .,Chinese eateries could be using illegal meat.,Up to one in five Chinese eateries could be using illegal meat .,Chinese eateries could be selling soup using illegal meat .,Charity says how illegal meat is disguised / concealed.,The illegal meat is often disguised on menu.,The illegal meat is often only offered if requested.,People can bring meat into UK.,20 kg of meat can be brought into UK.,Meat can be brought for personal consumption.,Meat can be brought due to a loophole.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,n,n,n,n,p,p,p,{},,
119,3QGTX7BCITQ3D0BEHC45H44UMUFZ50,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,3QAPZX2QN91HY2JVM1UG2IUIJRN20W,A12ATVBE1I4567,Submitted,2020-05-23 21:00:39,2020-05-23 21:23:39,Tue May 26 21:23:39 PDT 2020,,,,1380,0% (0/0),0% (0/0),0% (0/0),cnndm9605,t5_out_large,"['672', '673', '674', '675', '676', '677', '678', '679', '680', '681', '682', '683', '684', '685', '686', '687']",Royal China Club in central London boasted of selling shark fin soup and teeth dish . Trading Standards Officers raided eatery and confiscated 20 kg of fins . Legal loophole allows people to bring 20 kg of fins into UK for personal consumption .,Chinese eateries could be using illegal meat.,Up to one in five Chinese eateries could be using illegal meat .,Chinese eateries could be selling soup using illegal meat .,Charity says how illegal meat is disguised / concealed.,The illegal meat is often disguised on menu.,The illegal meat is often only offered if requested.,People can bring meat into UK.,20 kg of meat can be brought into UK.,Meat can be brought for personal consumption.,Meat can be brought due to a loophole.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,n,n,n,n,p,p,p,{},,
121,3P0I4CQYW2VLRFCRB4GXR6A3MNGWOC,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,3Z4AIRP3CB1I677A69J96D7O1T31XK,A314XJY8V1YL12,Submitted,2020-05-23 22:32:57,2020-05-23 22:35:02,Tue May 26 22:35:02 PDT 2020,,,,125,0% (0/0),0% (0/0),0% (0/0),cnndm5025,t5_out_large,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","Zbigniew Huminski , 38 , confessed to strangling nine - year - old ' Chloe ' in France . She was stripped naked and sexually assaulted before being driven to woods . Huminski had been banned from French territory after being convicted twice for acts of ' Extreme Violence ' .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,p,p,n,n,p,n,n,{},,
122,30Y6N4AHZTKPFM4GM1SBTDQNQUURD7,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,3WEV0KO0ORG42L1NSSXH87R5BBZDS9,AHKYVHP6591H8,Submitted,2020-05-23 21:43:49,2020-05-23 21:54:22,Tue May 26 21:54:22 PDT 2020,,,,633,100% (31/31),100% (31/31),100% (31/31),cnndm9086,t5_out_large,"['624', '625', '626', '627', '628', '629', '630', '631', '632', '633', '634', '635', '636', '637', '638', '639']",Liverpool face Aston Villa in the FA Cup semi-final at Wembley on Sunday . Brendan Rodgers says Manchester City are not a step up for Raheem Sterling . Sterling is wanted by city for £ 50million this summer .,Manchester City have been linked with Raheem Sterling.,Manchester City have been linked with summer move for Raheem Sterling.,Raheem Sterling has two years left on his contract.,Raheem Sterling is stalling on a new deal.,Brendan Rodgers says a move to city would not be a step up for Sterling.,Brendan Rodgers indicated it will take Manchester City 20 years to eclipse Liverpool.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,n,n,n,n,{},,
123,30Y6N4AHZTKPFM4GM1SBTDQNQUURD7,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,3X4JMASXCRXBMFJR5UNR3BXMDXZ0BV,A12ATVBE1I4567,Submitted,2020-05-23 20:52:58,2020-05-23 21:10:35,Tue May 26 21:10:35 PDT 2020,,,,1057,0% (0/0),0% (0/0),0% (0/0),cnndm9086,t5_out_large,"['624', '625', '626', '627', '628', '629', '630', '631', '632', '633', '634', '635', '636', '637', '638', '639']",Liverpool face Aston Villa in the FA Cup semi-final at Wembley on Sunday . Brendan Rodgers says Manchester City are not a step up for Raheem Sterling . Sterling is wanted by city for £ 50million this summer .,Manchester City have been linked with Raheem Sterling.,Manchester City have been linked with summer move for Raheem Sterling.,Raheem Sterling has two years left on his contract.,Raheem Sterling is stalling on a new deal.,Brendan Rodgers says a move to city would not be a step up for Sterling.,Brendan Rodgers indicated it will take Manchester City 20 years to eclipse Liverpool.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,n,n,n,n,{},,
124,3D5G8J4N6ESOPIHUHBX0ZEXCEMVTVL,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,36H9ULYP67I812WTW4JT4633R4ZJF5,A12ATVBE1I4567,Submitted,2020-05-23 21:15:47,2020-05-23 21:50:52,Tue May 26 21:50:52 PDT 2020,,,,2105,0% (0/0),0% (0/0),0% (0/0),cnndm5257,t5_out_large,"['864', '865', '866', '867', '868', '869', '870', '871', '872', '873', '874', '875', '876', '877', '878', '879']","Chris Christie appeared on The Tonight Show Wednesday evening , and called out Jimmy Fallon for his weight jokes about him . Fallon told Christie He ' looked great ' , but Christie asked him ; ' If I Look Great , what the Hell's with all the jokes every night ? ' . To make amends , Fallon gave Christie his favorite food - ice cream .",Chris Christie appeared on The Tonight Show.,Chris Christie called out Jimmy Fallon for his weight jokes about the governor.,Chris Christie called out Jimmy Fallon.,Jimmy Fallon brought out ice cream.,The ice cream was for the two to share.,Chris Christie hoarded the ice cream.,The ice cream was a pint of ice cream.,The ice cream was brought out later in the program.,Chris Christie was asked if he would run for president.,Chris Christie said ; ' I ’ve got a day job which keeps me busy ' .,Chris Christie said ; ' I ’ve got a day job which keeps me busy '  when asked if he would run for president.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
125,3D5G8J4N6ESOPIHUHBX0ZEXCEMVTVL,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,3MH9DQ75710NTI3IJNTPTTCQ90GUGW,AOWLCXNXCSQAC,Submitted,2020-05-24 00:51:48,2020-05-24 00:54:06,Wed May 27 00:54:06 PDT 2020,,,,138,0% (0/0),0% (0/0),0% (0/0),cnndm5257,t5_out_large,"['864', '865', '866', '867', '868', '869', '870', '871', '872', '873', '874', '875', '876', '877', '878', '879']","Chris Christie appeared on The Tonight Show Wednesday evening , and called out Jimmy Fallon for his weight jokes about him . Fallon told Christie He ' looked great ' , but Christie asked him ; ' If I Look Great , what the Hell's with all the jokes every night ? ' . To make amends , Fallon gave Christie his favorite food - ice cream .",Chris Christie appeared on The Tonight Show.,Chris Christie called out Jimmy Fallon for his weight jokes about the governor.,Chris Christie called out Jimmy Fallon.,Jimmy Fallon brought out ice cream.,The ice cream was for the two to share.,Chris Christie hoarded the ice cream.,The ice cream was a pint of ice cream.,The ice cream was brought out later in the program.,Chris Christie was asked if he would run for president.,Chris Christie said ; ' I ’ve got a day job which keeps me busy ' .,Chris Christie said ; ' I ’ve got a day job which keeps me busy '  when asked if he would run for president.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,p,{},,
126,38EHZ67RJQG1UQ1FJJX2DZZAXZBMGO,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,3HVVDCPGTJG8FW9TDOPLVXXSVILTYO,A1XRIEYLA7ZJ3B,Submitted,2020-05-23 22:09:30,2020-05-23 22:12:22,Tue May 26 22:12:22 PDT 2020,,,,172,0% (0/0),0% (0/0),0% (0/0),cnndm7823,t5_out_large,"['352', '353', '354', '355', '356', '357', '358', '359', '360', '361', '362', '363', '364', '365', '366', '367']","Drivers pulled over on Interstate 20 in Albilene , Texas , to pick up the cash . Brinks Armored Truck Passenger Door Somehow opened as it moved . Plastic Bag with ' substantial amount of money ' blew out onto the road . Police have warned anyone caught with the money will be prosecuted .",Bundles of notes spilled onto Interstate 20.,The bundles of notes were spilled in Albilene Texas.,The bundles of notes were spilled on Friday.,Passenger door of vehicle was flung open.,The opening of door released the money onto the road.,Motorists pulled over.,Motorists abandoned their vehicles.,Motorists picked up the cash.,Police have warned anyone caught with the money will be arrested.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,p,n,p,p,{},,
127,38EHZ67RJQG1UQ1FJJX2DZZAXZBMGO,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,3S96KQ6I9RS5HLE2HS27ICNRDUTTDU,A12ATVBE1I4567,Submitted,2020-05-24 00:48:23,2020-05-24 00:49:16,Wed May 27 00:49:16 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),cnndm7823,t5_out_large,"['352', '353', '354', '355', '356', '357', '358', '359', '360', '361', '362', '363', '364', '365', '366', '367']","Drivers pulled over on Interstate 20 in Albilene , Texas , to pick up the cash . Brinks Armored Truck Passenger Door Somehow opened as it moved . Plastic Bag with ' substantial amount of money ' blew out onto the road . Police have warned anyone caught with the money will be prosecuted .",Bundles of notes spilled onto Interstate 20.,The bundles of notes were spilled in Albilene Texas.,The bundles of notes were spilled on Friday.,Passenger door of vehicle was flung open.,The opening of door released the money onto the road.,Motorists pulled over.,Motorists abandoned their vehicles.,Motorists picked up the cash.,Police have warned anyone caught with the money will be arrested.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,n,p,p,n,p,p,{},,
128,341YLJU22MNPJD3HZPELJ2YS67MI2L,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,3JAOYWH7VNS5VITGW3VEAPUKSWCL9M,AHKYVHP6591H8,Submitted,2020-05-23 21:43:59,2020-05-23 22:06:20,Tue May 26 22:06:20 PDT 2020,,,,1341,100% (31/31),100% (31/31),100% (31/31),cnndm3172,t5_out_large,"['1120', '1121', '1122', '1123', '1124', '1125', '1126', '1127', '1128', '1129', '1130', '1131', '1132', '1133', '1134', '1135']",Baron the German Shepherd was filmed as he helped get the dishes done at home in California .,Baron is a German Shepard.,Baron/Pup was filmed.,Baron/Pup helped get the dishes done at home,Baron/Pup's home is in California.,Baron/Pup was filmed when he helped get the dishes done at home.,Baron/Pup was professionally trained.,Baron/Pup was trained at the Hill Country K9 School.,"Baron/Pup dishwashing clip has been watched over 27,000 times.",Viewers have deemed the dog's cleaning antics ' cute '.,Viewers have deemed the dog's cleaning antics ' adorable '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
129,341YLJU22MNPJD3HZPELJ2YS67MI2L,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,3KAKFY4PGZQHQFWUURXRRWZ6B0BI3R,A101U3FTZYY87V,Submitted,2020-05-23 22:22:24,2020-05-23 22:22:55,Tue May 26 22:22:55 PDT 2020,,,,31,100% (2/2),100% (2/2),100% (2/2),cnndm3172,t5_out_large,"['1120', '1121', '1122', '1123', '1124', '1125', '1126', '1127', '1128', '1129', '1130', '1131', '1132', '1133', '1134', '1135']",Baron the German Shepherd was filmed as he helped get the dishes done at home in California .,Baron is a German Shepard.,Baron/Pup was filmed.,Baron/Pup helped get the dishes done at home,Baron/Pup's home is in California.,Baron/Pup was filmed when he helped get the dishes done at home.,Baron/Pup was professionally trained.,Baron/Pup was trained at the Hill Country K9 School.,"Baron/Pup dishwashing clip has been watched over 27,000 times.",Viewers have deemed the dog's cleaning antics ' cute '.,Viewers have deemed the dog's cleaning antics ' adorable '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
130,3OQQD2WO9MUE4VZ03PSQ2C3KCLMI3W,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,36NEMU28XK10DWO9PQ6LOMHKQ2TMWL,A1A3J5IXCM8A7X,Submitted,2020-05-23 22:54:05,2020-05-23 22:55:27,Tue May 26 22:55:27 PDT 2020,,,,82,0% (0/0),0% (0/0),0% (0/0),cnndm19,t5_out_large,"['1456', '1457', '1458', '1459', '1460', '1461', '1462', '1463', '1464', '1465', '1466', '1467', '1468', '1469', '1470', '1471']",Oklahoma deputy says he meant to use his Taser but ended up firing his handgun . Experts say the gun should be holstered on the officer's dominant side of the body .,An attorney says Robert Bates made an assumption.,An attorney says Robert Bates assumed the gun is a taser because Bates saw a laser sight on the gun .,Harris family lawyers say there are differences between the gun and Taser.,An officer in California made a statement in 2009.,An officer in California also said he mistakenly used his gun.,An officer in California also said he used his gun instead of a taser.,An attorney says Robert Bates thought the gun was a Taser.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
131,3OQQD2WO9MUE4VZ03PSQ2C3KCLMI3W,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,3CPLWGV3MTNVJIW18GBTNHY9XRZ9NZ,A3PYB8Z6FFWSOV,Submitted,2020-05-24 02:24:45,2020-05-24 03:05:39,Wed May 27 03:05:39 PDT 2020,,,,2454,0% (0/0),0% (0/0),0% (0/0),cnndm19,t5_out_large,"['1456', '1457', '1458', '1459', '1460', '1461', '1462', '1463', '1464', '1465', '1466', '1467', '1468', '1469', '1470', '1471']",Oklahoma deputy says he meant to use his Taser but ended up firing his handgun . Experts say the gun should be holstered on the officer's dominant side of the body .,An attorney says Robert Bates made an assumption.,An attorney says Robert Bates assumed the gun is a taser because Bates saw a laser sight on the gun .,Harris family lawyers say there are differences between the gun and Taser.,An officer in California made a statement in 2009.,An officer in California also said he mistakenly used his gun.,An officer in California also said he used his gun instead of a taser.,An attorney says Robert Bates thought the gun was a Taser.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
132,3RIHDBQ1OIMFUMWQ3PFKYZBBCZOMHN,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 18:57:32 PDT 2020,2,BatchId:4050584;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 18:57:32 PDT 2020,,,36W0OB37H12IFDS39GAFVL36QITHZS,A12ATVBE1I4567,Submitted,2020-05-23 21:53:15,2020-05-23 22:16:46,Tue May 26 22:16:46 PDT 2020,,,,1411,0% (0/0),0% (0/0),0% (0/0),cnndm5357,t5_out_large,"['816', '817', '818', '819', '820', '821', '822', '823', '824', '825', '826', '827', '828', '829', '830', '831']","Denise and Glen Higgs , from Braunton , Devon , had all but lost hope . Glen was made infertile due to cancer treatment at the age of 20 . Using his frozen sperm , doctors created eight embryos through IVF . The couple had a daughter Mazy , born three years ago . They tried again using same batch and Denise gave birth to twins last week .",Denise and Glen Higgs are a couple.,The couple thought they 'd never have children.,Glen Higgs was infertile.,Cancer treatment caused the infertility.,The couple tried IVF.,"The couple are from Braunton , Devon.",The couple had Mazy.,The couple tried again using the same batch.,The couple had twins last week.,Mazy was born three years ago.,The twins are Carter & Carson.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,p,p,p,p,p,{},,
