,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
68,3ZZAYRN1JAFTZY8XGZBM4M34ITXTOI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:29 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:29 PDT 2020,,,3907X2AHF5TKMJNF3M96HJVQRZYP2P,A3PRFA3M7OSCT5,Submitted,2020-05-23 20:58:39,2020-05-23 21:02:19,Tue May 26 21:02:19 PDT 2020,,,,220,0% (0/0),0% (0/0),0% (0/0),cnndm10542,bottom_up_out,"['928', '929', '930', '931', '932', '933', '934', '935', '936', '937', '938', '939', '940', '941', '942', '943']",Dundee United striker Nadir Ciftci scored at Dens Park . Turkish midfielder Ciftci Dundee No 1 Bain was the lead . Dundee earn first win in a derby for 10 years .,Nadir Ciftci celebrated.,Nadir Ciftci blew a kiss.,The kiss was directed to rival goalkeeper.,The rival goalkeeper was Scott Bain.,Ciftci was left blushing.,Rivals earned an impressive victory .,The win gave hosts / Dundee their first Derby win in more than a decade .,The win was a Dundee win.,Hosts were Dundee.,Greg Stewart scored goal/goals.,Jake mcpake scored goal/goals.,Paul Heffernen scored goal/goals.,The goals secured a win.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,p,p,n,{},,
69,3ZZAYRN1JAFTZY8XGZBM4M34ITXTOI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:29 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:29 PDT 2020,,,3PIWWX1FJOUO64IPFUAEJ4VVKB9JJ1,AM7FYVGVOEP66,Submitted,2020-05-23 19:49:32,2020-05-23 19:50:22,Tue May 26 19:50:22 PDT 2020,,,,50,0% (0/0),0% (0/0),0% (0/0),cnndm10542,bottom_up_out,"['928', '929', '930', '931', '932', '933', '934', '935', '936', '937', '938', '939', '940', '941', '942', '943']",Dundee United striker Nadir Ciftci scored at Dens Park . Turkish midfielder Ciftci Dundee No 1 Bain was the lead . Dundee earn first win in a derby for 10 years .,Nadir Ciftci celebrated.,Nadir Ciftci blew a kiss.,The kiss was directed to rival goalkeeper.,The rival goalkeeper was Scott Bain.,Ciftci was left blushing.,Rivals earned an impressive victory .,The win gave hosts / Dundee their first Derby win in more than a decade .,The win was a Dundee win.,Hosts were Dundee.,Greg Stewart scored goal/goals.,Jake mcpake scored goal/goals.,Paul Heffernen scored goal/goals.,The goals secured a win.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,p,p,n,{},,
70,3RWO3EJEMLXABE8PTG4RNGPZ0F2P1M,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:29 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:29 PDT 2020,,,33F859I56B1MXFPN32UC93W3ZEIBHP,A12ATVBE1I4567,Submitted,2020-05-23 17:54:04,2020-05-23 18:43:44,Tue May 26 18:43:44 PDT 2020,,,,2980,0% (0/0),0% (0/0),0% (0/0),cnndm10368,bottom_up_out,"['1312', '1313', '1314', '1315', '1316', '1317', '1318', '1319', '1320', '1321', '1322', '1323', '1324', '1325', '1326', '1327']","Rory mcilroy is hoping to complete a career Grand Slam this week with victory at the Masters in Augusta . Only five men have won all four of golf's majors in the Masters era , including Jack Nicklaus , Tiger Woods , Ben Hogan , Gary Player and Gene Sarazen . The Northern Irishman will be the third major he has won in a row at the open .",Rory Mcilroy is bidding to win a Masters title,This will be the first Masters title in Rory Mcilroy's career,The Masters competition will take place in Augusta,Rory Mcilroy is a Northern Irishman,Rory Mcilroy finished eighth in Georgia,Rory Mcilroy played last year,Rory Mcilroy played in Georgia,Rory Mcilroy won the Open last year,Rory Mcilroy won the USPGA championship last year,Rory Mcilroy is looking for third straight major victory,Niall Horan is a one direction star,Niall Horan caddied for Rory Mcilroy,Rory Mcilroy was in a contest on Wednesday,Rory Mcilroy scored par - 3 in the contest,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
71,3RWO3EJEMLXABE8PTG4RNGPZ0F2P1M,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:29 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:29 PDT 2020,,,3QECW5O0KMPAD8Z92MKOK0ZZ0CYT5N,AE3ZQZ2Z81Z11,Submitted,2020-05-23 18:48:39,2020-05-23 18:50:05,Tue May 26 18:50:05 PDT 2020,,,,86,0% (0/0),0% (0/0),0% (0/0),cnndm10368,bottom_up_out,"['1312', '1313', '1314', '1315', '1316', '1317', '1318', '1319', '1320', '1321', '1322', '1323', '1324', '1325', '1326', '1327']","Rory mcilroy is hoping to complete a career Grand Slam this week with victory at the Masters in Augusta . Only five men have won all four of golf's majors in the Masters era , including Jack Nicklaus , Tiger Woods , Ben Hogan , Gary Player and Gene Sarazen . The Northern Irishman will be the third major he has won in a row at the open .",Rory Mcilroy is bidding to win a Masters title,This will be the first Masters title in Rory Mcilroy's career,The Masters competition will take place in Augusta,Rory Mcilroy is a Northern Irishman,Rory Mcilroy finished eighth in Georgia,Rory Mcilroy played last year,Rory Mcilroy played in Georgia,Rory Mcilroy won the Open last year,Rory Mcilroy won the USPGA championship last year,Rory Mcilroy is looking for third straight major victory,Niall Horan is a one direction star,Niall Horan caddied for Rory Mcilroy,Rory Mcilroy was in a contest on Wednesday,Rory Mcilroy scored par - 3 in the contest,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,n,n,n,p,n,{},,
72,378G7J1SKPMZFOZ2HQD1MUGPIL9EWP,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:29 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:29 PDT 2020,,,3N4BPTXIODGSV4Z19EE4RL4JGG3UK3,A110SC5K5Y3IHS,Submitted,2020-05-23 19:11:31,2020-05-23 19:13:29,Tue May 26 19:13:29 PDT 2020,,,,118,0% (0/0),0% (0/0),0% (0/0),cnndm11264,bottom_up_out,"['1344', '1345', '1346', '1347', '1348', '1349', '1350', '1351', '1352', '1353', '1354', '1355', '1356', '1357', '1358', '1359']",European Union will accuse Google of illegally abusing its supremacy on the Internet search market . Google currently boasts a 90 per cent share in Europe's search engine market . Google will have to probe Google's operating system for Android smartphones .,The European Union will accuse Google,Google will be accused of illegally abusing its supremacy,The European Union could find Google,The fine could be more than 4 billion,The fine could be 10 per cent of Google's annual revenue,Brussels to say Google uses search engine  to divert traffic,The traffic is diverted to Google's own services,Google boasts a 90 percent share in Europe's search engine market,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,n,n,p,n,{},,
73,378G7J1SKPMZFOZ2HQD1MUGPIL9EWP,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:29 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:29 PDT 2020,,,3YDGXNSEO4I9J53LLJQJOCXYM3948V,AE3ZQZ2Z81Z11,Submitted,2020-05-23 17:37:29,2020-05-23 17:38:10,Tue May 26 17:38:10 PDT 2020,,,,41,0% (0/0),0% (0/0),0% (0/0),cnndm11264,bottom_up_out,"['1344', '1345', '1346', '1347', '1348', '1349', '1350', '1351', '1352', '1353', '1354', '1355', '1356', '1357', '1358', '1359']",European Union will accuse Google of illegally abusing its supremacy on the Internet search market . Google currently boasts a 90 per cent share in Europe's search engine market . Google will have to probe Google's operating system for Android smartphones .,The European Union will accuse Google,Google will be accused of illegally abusing its supremacy,The European Union could find Google,The fine could be more than 4 billion,The fine could be 10 per cent of Google's annual revenue,Brussels to say Google uses search engine  to divert traffic,The traffic is diverted to Google's own services,Google boasts a 90 percent share in Europe's search engine market,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,n,n,p,n,{},,
74,3DQYSJDTZPZE4O4SRV9NODUWRNFEXI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:29 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:29 PDT 2020,,,3I7DHKZYGSO0U3H872FZ3WKY9305F1,ARB8SJAWXUWTD,Submitted,2020-05-23 20:36:05,2020-05-23 20:37:09,Tue May 26 20:37:09 PDT 2020,,,,64,0% (0/0),0% (0/0),0% (0/0),cnndm6048,bottom_up_out,"['704', '705', '706', '707', '708', '709', '710', '711', '712', '713', '714', '715', '716', '717', '718', '719']","David Axelrod masterminded two presidential election win for Barack Obama . He has helped refine Mr Miliband's message about the cost of living . He is promoting his autobiography , Mr Axelrod revealed he is not resident for tax purposes in the UK .",David Axelrod masterminded election victories .,David Axelrod was behind two election victories.,The past election victories were for presidential elections.,David Axelrod was hired by Labour leader Ed Miliband.,The hiring occurred last year.,The hiring occurred amid great fanfare.,David Axelrod revealed something at a book launch.,David Axelrod revealed he is not resident for tax purposes in UK .,David Axelrod is paid in dollars.,David Axelrod is paid through consultancy firm .,Labour confirms details of David Axelrod's payment.,The past election victories were for Obama.,BLANK,BLANK,BLANK,BLANK,n,n,p,n,n,n,n,p,p,p,p,n,n,n,p,n,{},,
75,3DQYSJDTZPZE4O4SRV9NODUWRNFEXI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:29 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:29 PDT 2020,,,3TEM0PF1QAL41CHBJQEXY1LMGIZ0DQ,A2Y5ZQV27N0D0Z,Submitted,2020-05-23 18:41:17,2020-05-23 18:42:28,Tue May 26 18:42:28 PDT 2020,,,,71,0% (0/0),0% (0/0),0% (0/0),cnndm6048,bottom_up_out,"['704', '705', '706', '707', '708', '709', '710', '711', '712', '713', '714', '715', '716', '717', '718', '719']","David Axelrod masterminded two presidential election win for Barack Obama . He has helped refine Mr Miliband's message about the cost of living . He is promoting his autobiography , Mr Axelrod revealed he is not resident for tax purposes in the UK .",David Axelrod masterminded election victories .,David Axelrod was behind two election victories.,The past election victories were for presidential elections.,David Axelrod was hired by Labour leader Ed Miliband.,The hiring occurred last year.,The hiring occurred amid great fanfare.,David Axelrod revealed something at a book launch.,David Axelrod revealed he is not resident for tax purposes in UK .,David Axelrod is paid in dollars.,David Axelrod is paid through consultancy firm .,Labour confirms details of David Axelrod's payment.,The past election victories were for Obama.,BLANK,BLANK,BLANK,BLANK,n,n,p,n,n,n,n,p,p,p,n,n,n,n,p,n,{},,
76,3DGDV62G8SXH0ZQLCK45SZZ4SLGP23,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:30 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:30 PDT 2020,,,30LB5CDZNHY74DM7B83UPT4P41Q0Z8,AHKYVHP6591H8,Submitted,2020-05-23 21:43:49,2020-05-23 21:53:35,Tue May 26 21:53:35 PDT 2020,,,,586,100% (31/31),100% (31/31),100% (31/31),cnndm9325,bottom_up_out,"['992', '993', '994', '995', '996', '997', '998', '999', '1000', '1001', '1002', '1003', '1004', '1005', '1006', '1007']","Figures from the Catholic Church show the number of women becoming nuns in Britain has trebled from 15 in 2009 to 45 last year . From a low of only seven in 2004 , the figure has been rising for the past decade . Theodora Hawksley is now a nun at the University of Edinburgh .",There are figures/numbers from the Catholic Church.,Figures/Numbers show more and more becoming nuns.,A number of women are taking holy vows.,The number of women taking holy vows stood at just seven sometime in the past.,The number of women taking holy vows was seven in 2004.,The number of women taking holy vows had risen to 15.,The number of women taking holy vows had had risen to 15 in 2009.,The number of women taking holy vows had risen to 45.,The number of women taking holy vows had had risen to 45 in the last year.,One father made a statement.,The statement was about the reason people are being led towards religion.,The statement cites ' gap in the market for meaning ' as reason for people being led towards religion,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,p,p,p,{},,
77,3DGDV62G8SXH0ZQLCK45SZZ4SLGP23,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:30 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:30 PDT 2020,,,3HSYG7LRBOMES8UPF0A2LYVLEPZKKQ,ALOYY3E72AQ1K,Submitted,2020-05-23 18:23:31,2020-05-23 18:43:34,Tue May 26 18:43:34 PDT 2020,,,,1203,0% (0/0),0% (0/0),0% (0/0),cnndm9325,bottom_up_out,"['992', '993', '994', '995', '996', '997', '998', '999', '1000', '1001', '1002', '1003', '1004', '1005', '1006', '1007']","Figures from the Catholic Church show the number of women becoming nuns in Britain has trebled from 15 in 2009 to 45 last year . From a low of only seven in 2004 , the figure has been rising for the past decade . Theodora Hawksley is now a nun at the University of Edinburgh .",There are figures/numbers from the Catholic Church.,Figures/Numbers show more and more becoming nuns.,A number of women are taking holy vows.,The number of women taking holy vows stood at just seven sometime in the past.,The number of women taking holy vows was seven in 2004.,The number of women taking holy vows had risen to 15.,The number of women taking holy vows had had risen to 15 in 2009.,The number of women taking holy vows had risen to 45.,The number of women taking holy vows had had risen to 45 in the last year.,One father made a statement.,The statement was about the reason people are being led towards religion.,The statement cites ' gap in the market for meaning ' as reason for people being led towards religion,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,p,p,p,{},,
78,3TTPFEFXDX8D5JBYG98393EPMZ8H67,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:30 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:30 PDT 2020,,,304SM51WA8SBNO33EW6BDH358PWBS7,A7NZ814Q5MX2R,Submitted,2020-05-23 17:35:03,2020-05-23 18:12:16,Tue May 26 18:12:16 PDT 2020,,,,2233,0% (0/0),0% (0/0),0% (0/0),cnndm9555,bottom_up_out,"['1280', '1281', '1282', '1283', '1284', '1285', '1286', '1287', '1288', '1289', '1290', '1291', '1292', '1293', '1294', '1295']",Manchester City's James Milner could leave as a free agent . England's Premier League clubs set to leave Liverpool after six years this summer . Johnson is on loan at the World Cup .,Gerhard Tremmel plays for Swansea,Gerhard Tremmel was in goal,Gerhard Tremmel played for free agents' 4 -4-2,Glen Johnson was at the back,Kolo Toure was at the back,Ron Vlaar was at the back,Luke Garbutt was at the back,James Milner was in midfield,Mikel Arteta was in the midfield,Tom Cleverly was in the midfield,Jonas Gutierrez was in the midfield,Danny Ings plays for Burnley,Danny Ings was up front,James Wilson plays for Manchester United,James Wilson was up front,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
79,3TTPFEFXDX8D5JBYG98393EPMZ8H67,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:30 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:30 PDT 2020,,,3GU1KF0O4NPEAWNBMF2HICYUL5OPB4,A314XJY8V1YL12,Submitted,2020-05-23 17:30:57,2020-05-23 17:32:15,Tue May 26 17:32:15 PDT 2020,,,,78,0% (0/0),0% (0/0),0% (0/0),cnndm9555,bottom_up_out,"['1280', '1281', '1282', '1283', '1284', '1285', '1286', '1287', '1288', '1289', '1290', '1291', '1292', '1293', '1294', '1295']",Manchester City's James Milner could leave as a free agent . England's Premier League clubs set to leave Liverpool after six years this summer . Johnson is on loan at the World Cup .,Gerhard Tremmel plays for Swansea,Gerhard Tremmel was in goal,Gerhard Tremmel played for free agents' 4 -4-2,Glen Johnson was at the back,Kolo Toure was at the back,Ron Vlaar was at the back,Luke Garbutt was at the back,James Milner was in midfield,Mikel Arteta was in the midfield,Tom Cleverly was in the midfield,Jonas Gutierrez was in the midfield,Danny Ings plays for Burnley,Danny Ings was up front,James Wilson plays for Manchester United,James Wilson was up front,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
80,391JB9X402W6WCXY9AIHBRR34GRMKQ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:30 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:30 PDT 2020,,,3E4GGUZ1TDFJBSQZQU4YL29RXP5K2W,A3PYB8Z6FFWSOV,Submitted,2020-05-23 17:30:28,2020-05-23 17:32:04,Tue May 26 17:32:04 PDT 2020,,,,96,0% (0/0),0% (0/0),0% (0/0),cnndm3621,bottom_up_out,"['416', '417', '418', '419', '420', '421', '422', '423', '424', '425', '426', '427', '428', '429', '430', '431']","Detective Inspector Raymond Falconer identified a man who had dropped a lit cigarette that went down a hole in the stand and started the fire . Bradford City's Valley Parade Stadium claimed 56 victims and injured 265 on May 11 , 1985 . Martin lost three of his family and has no evidence to suggest the fire may not have been an accident .",John Helm was commentating on the game.,John Helm was commentating on the day the fire broke out.,John Helm gives his insight about what caused the fire.,The fire was caused 30 years ago.,John Helm said there wasn't a lot of evidence to suggest the fire was caused deliberately.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
81,391JB9X402W6WCXY9AIHBRR34GRMKQ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:30 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:30 PDT 2020,,,3ZDAD0O1T61JFRJJ8S3JCJQJTB5TXU,ALOYY3E72AQ1K,Submitted,2020-05-23 18:23:05,2020-05-23 18:24:39,Tue May 26 18:24:39 PDT 2020,,,,94,0% (0/0),0% (0/0),0% (0/0),cnndm3621,bottom_up_out,"['416', '417', '418', '419', '420', '421', '422', '423', '424', '425', '426', '427', '428', '429', '430', '431']","Detective Inspector Raymond Falconer identified a man who had dropped a lit cigarette that went down a hole in the stand and started the fire . Bradford City's Valley Parade Stadium claimed 56 victims and injured 265 on May 11 , 1985 . Martin lost three of his family and has no evidence to suggest the fire may not have been an accident .",John Helm was commentating on the game.,John Helm was commentating on the day the fire broke out.,John Helm gives his insight about what caused the fire.,The fire was caused 30 years ago.,John Helm said there wasn't a lot of evidence to suggest the fire was caused deliberately.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
82,3EKTG13I0YRHGIFGUAUIQR4ITGWMLT,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:30 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:30 PDT 2020,,,34T446B1C52UWKBXJUJMEV34VIG0CJ,A314XJY8V1YL12,Submitted,2020-05-23 17:50:50,2020-05-23 17:51:49,Tue May 26 17:51:49 PDT 2020,,,,59,0% (0/0),0% (0/0),0% (0/0),cnndm7397,bottom_up_out,"['640', '641', '642', '643', '644', '645', '646', '647', '648', '649', '650', '651', '652', '653', '654', '655']",Philadelphia mayoral candidate Lynne Abraham collapsed on stage 10 minutes into Tuesday Night's debate between Democratic candidates . Abraham said she was embarrassed but feeling well and that the incident won't impact her campaign . 54 per cent of participants said they would vote for Abraham in the Democratic primary .,Lynne Abraham is a candidate.,Candidate / Lynne Abraham says she suffered a drop in blood pressure.,The drop in blood pressure was momentary.,Candidate / Lynne Abraham says the drop in blood pressure has never happened before .,A doctor kept candidate / Lynne Abraham from returning to the debate.,Candidate / Lynne Abraham was kept from returning to the debate.,Candidate / Lynne Abraham is a former District Attorney.,Candidate / Lynne Abraham is a 74 - year - old.,Candidate / Lynne Abraham says she will not let the incident affect her campaign .,Candidate / Lynne Abraham is running a campaign .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,n,n,n,n,n,n,n,p,{},,
83,3EKTG13I0YRHGIFGUAUIQR4ITGWMLT,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:30 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:30 PDT 2020,,,3EJPLAJKER42IO8MDXJBYUEGH346Z5,A1A3J5IXCM8A7X,Submitted,2020-05-23 20:20:41,2020-05-23 20:27:21,Tue May 26 20:27:21 PDT 2020,,,,400,0% (0/0),0% (0/0),0% (0/0),cnndm7397,bottom_up_out,"['640', '641', '642', '643', '644', '645', '646', '647', '648', '649', '650', '651', '652', '653', '654', '655']",Philadelphia mayoral candidate Lynne Abraham collapsed on stage 10 minutes into Tuesday Night's debate between Democratic candidates . Abraham said she was embarrassed but feeling well and that the incident won't impact her campaign . 54 per cent of participants said they would vote for Abraham in the Democratic primary .,Lynne Abraham is a candidate.,Candidate / Lynne Abraham says she suffered a drop in blood pressure.,The drop in blood pressure was momentary.,Candidate / Lynne Abraham says the drop in blood pressure has never happened before .,A doctor kept candidate / Lynne Abraham from returning to the debate.,Candidate / Lynne Abraham was kept from returning to the debate.,Candidate / Lynne Abraham is a former District Attorney.,Candidate / Lynne Abraham is a 74 - year - old.,Candidate / Lynne Abraham says she will not let the incident affect her campaign .,Candidate / Lynne Abraham is running a campaign .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,n,n,n,n,n,n,n,p,{},,
84,3OZ4VAIBF13UBFLP5HJWX8A3GK3JV5,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:30 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:30 PDT 2020,,,3LBXNTKX0WJ0VCA5AMY2LJP7Z5Q9X0,A1A3J5IXCM8A7X,Submitted,2020-05-23 22:22:23,2020-05-23 22:23:13,Tue May 26 22:23:13 PDT 2020,,,,50,0% (0/0),0% (0/0),0% (0/0),cnndm8312,bottom_up_out,"['112', '113', '114', '115', '116', '117', '118', '119', '120', '121', '122', '123', '124', '125', '126', '127']",Julio Cesar Chavez Jnr has kept in shape and weighs 12st 7 lbs . Anthony Dirrell's IBF World Title Fight is against James Degale . Carl Froch lost to Andrzej Fonfara last week .,If Carl Froch doesn't fight in 2015 I 'm not sure he 'll be back at all .,A blockbuster with James degale is most likely,A blockbuster with James degale is most likely after Julio Cesar Chavez Jnr defeat,Anthony Dirrell has made contact .,Scott Quigg - Carl Frampton Summer Fight Is Dead in the water .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
85,3OZ4VAIBF13UBFLP5HJWX8A3GK3JV5,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:13:30 PDT 2020,2,BatchId:4050531;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:13:30 PDT 2020,,,3TEM0PF1QAL41CHBJQEXY1LMGI6D0A,AYIFHDQSXQJ6B,Submitted,2020-05-23 19:51:08,2020-05-23 19:51:49,Tue May 26 19:51:49 PDT 2020,,,,41,0% (0/0),0% (0/0),0% (0/0),cnndm8312,bottom_up_out,"['112', '113', '114', '115', '116', '117', '118', '119', '120', '121', '122', '123', '124', '125', '126', '127']",Julio Cesar Chavez Jnr has kept in shape and weighs 12st 7 lbs . Anthony Dirrell's IBF World Title Fight is against James Degale . Carl Froch lost to Andrzej Fonfara last week .,If Carl Froch doesn't fight in 2015 I 'm not sure he 'll be back at all .,A blockbuster with James degale is most likely,A blockbuster with James degale is most likely after Julio Cesar Chavez Jnr defeat,Anthony Dirrell has made contact .,Scott Quigg - Carl Frampton Summer Fight Is Dead in the water .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
